date,Full_EW_net,Full_EW_timed_net,ratio5_net,ratio5_timed_net,ratio10_net,ratio10_timed_net,ratio15_net,ratio15_timed_net,ratio20_net,ratio20_timed_net
2016-12-19,-0.005556948454800968,-0.005556948454800968,-0.005706697726120646,-0.005706697726120646,-0.004475886969818343,-0.004475886969818343,-0.00495071348464533,-0.00495071348464533,-0.00404145084373142,-0.00404145084373142
2016-12-20,0.003243480914335283,0.003243480914335283,0.0011975356276370918,0.0011975356276370918,0.0005307094568710478,0.0005307094568710478,0.0005774455162977849,0.0005774455162977849,0.0012694058825497012,0.0012694058825497012
2016-12-21,0.0005816312942688555,0.0005816312942688555,0.0033192637254319426,0.0033192637254319426,0.001336077943763281,0.001336077943763281,0.0033483544907511706,0.0033483544907511706,0.0022917233043175667,0.0022917233043175667
2016-12-22,-0.007319881265724717,-0.007319881265724717,-0.008796806384384582,-0.008796806384384582,-0.008651834313921025,-0.008651834313921025,-0.00999630335335681,-0.00999630335335681,-0.009298788898471145,-0.009298788898471145
2016-12-23,-0.0029531065206390016,-0.0029531065206390016,-0.002359214600911064,-0.002359214600911064,-0.0014031200965064494,-0.0014031200965064494,-0.0026239828867698155,-0.0026239828867698155,-0.0037604409616927626,-0.0037604409616927626
2016-12-26,0.0011145395426124902,0.0011145395426124902,0.002250581928041662,0.002250581928041662,0.0004218496684742503,0.0004218496684742503,-0.00034946417735188086,-0.00034946417735188086,-8.778083426275152e-05,-8.778083426275152e-05
2016-12-27,-0.0007897269201851514,-0.0007897269201851514,0.005534567607710116,0.005534567607710116,0.0018334083277249391,0.0018334083277249391,0.000935245284205573,0.000935245284205573,-0.0001246555795967719,-0.0001246555795967719
2016-12-28,0.006614826189347792,0.006614826189347792,-0.0004467525279190365,-0.0004467525279190365,0.0015674338338597773,0.0015674338338597773,0.0023063921931190112,0.0023063921931190112,0.003838933588616311,0.003838933588616311
2016-12-29,0.0027204555930369937,0.0027204555930369937,0.0036763847318165956,0.0036763847318165956,0.003894028404561112,0.003894028404561112,0.002192714645394293,0.002192714645394293,0.000297070015863682,0.000297070015863682
2016-12-30,0.00494190761943231,0.00494190761943231,0.0044544887695852076,0.0044544887695852076,0.0031156916609593964,0.0031156916609593964,0.005135385340369208,0.005135385340369208,0.00458489273437237,0.00458489273437237
2017-01-03,0.00336023534094977,0.00336023534094977,0.01711533956853577,0.01711533956853577,0.008958190462439654,0.008958190462439654,0.005967133148652071,0.005967133148652071,0.005295879226486439,0.005295879226486439
2017-01-04,0.0047606607701526395,0.0047606607701526395,-0.00890576760905477,-0.00890576760905477,-0.0014204329690982844,-0.0014204329690982844,-0.0018443101010539554,-0.0018443101010539554,0.0026832024699542938,0.0026832024699542938
2017-01-05,0.006568962270436592,0.006568962270436592,-0.0058185004448437555,-0.0058185004448437555,0.0023049047353492333,0.0023049047353492333,0.002603356335187742,0.002603356335187742,0.000677130296341599,0.000677130296341599
2017-01-06,0.0029230987373043468,0.0029230987373043468,0.011294666982324576,0.011294666982324576,0.016567719001089387,0.016567719001089387,0.012488877763085656,0.012488877763085656,0.006497809353862105,0.006497809353862105
2017-01-09,-0.00343258510450563,-0.00343258510450563,0.007639480826971634,0.007639480826971634,0.0027924581488082967,0.0027924581488082967,-0.0010358197742392846,-0.0010358197742392846,-0.004569796453177493,-0.004569796453177493
2017-01-10,-0.003083365114599704,-0.003083365114599704,0.0029395342048013752,0.0029395342048013752,-0.006180285108556403,-0.006180285108556403,-0.0030570861760149956,-0.0030570861760149956,-0.004864740376872229,-0.004864740376872229
2017-01-11,0.0014698404095152215,0.0014698404095152215,-0.008066519873188405,-0.008066519873188405,-0.007366370784821486,-0.007366370784821486,-0.0016490411217120547,-0.0016490411217120547,0.004088623793354312,0.004088623793354312
2017-01-12,0.003281284862810097,0.003281284862810097,-0.006133300881701543,-0.006133300881701543,-0.001395949907246741,-0.001395949907246741,0.0011004476131636503,0.0011004476131636503,0.007500779495849002,0.007500779495849002
2017-01-13,-0.001041953641948247,-0.001041953641948247,-0.0073436720615113645,-0.0073436720615113645,-0.006776197978756171,-0.006776197978756171,-0.004760216584290133,-0.004760216584290133,-9.498389403522376e-06,-9.498389403522376e-06
2017-01-16,-0.004745527750810089,-0.004745527750810089,-0.0008956875850934854,-0.0008956875850934854,-0.0032752922701397066,-0.0032752922701397066,-0.002840645299438674,-0.002840645299438674,-0.0007928787050133111,-0.0007928787050133111
2017-01-17,0.0034113815439910837,-0.0024999999999999996,0.002034053841636352,-0.0025,0.0022522363635121166,-0.0025,0.0027465771693383784,-0.0025,-0.0002847030846480304,-0.0025
2017-01-18,0.0054620217328606975,0.003012021732860698,-0.00461150473199441,-0.007111504731994411,0.00026419247643284533,-0.0022358075235671547,0.000369680483865979,-0.0021303195161340212,0.0013543332909238762,-0.0011456667090761238
2017-01-19,-0.0017523500368142183,-0.0017523500368142183,0.0057901609324386705,0.0057901609324386705,0.002567670140299794,0.002567670140299794,0.0026457707299286422,0.0026457707299286422,-0.0023082579203636214,-0.0023082579203636214
2017-01-20,-0.000482839987420274,-0.000482839987420274,0.0007840830085184434,0.0007840830085184434,-0.0022936866468599715,-0.0022936866468599715,-0.0007539745017338818,-0.0007539745017338818,0.0003126440160560683,0.0003126440160560683
2017-01-23,0.00367318143313509,0.00367318143313509,0.0026381548819190527,0.0026381548819190527,0.0033044298162050565,0.0033044298162050565,0.003783272380397292,0.003783272380397292,0.0022338318660190537,0.0022338318660190537
2017-01-24,0.0010194387262419382,0.0010194387262419382,0.0035269704798177376,0.0035269704798177376,0.007573106209754855,0.007573106209754855,0.004974726033992523,0.004974726033992523,0.005332407228660386,0.005332407228660386
2017-02-02,0.007772311522828192,0.007772311522828192,0.007734215095661746,0.007734215095661746,0.004698376443792364,0.004698376443792364,0.001562053030101389,0.001562053030101389,0.004061592501277323,0.004061592501277323
2017-02-03,0.010525488791257068,0.010525488791257068,0.009053982463242096,0.009053982463242096,0.0071064328417999815,0.0071064328417999815,0.008335716166955224,0.008335716166955224,0.007762439726379955,0.007762439726379955
2017-02-06,0.0052511458560160216,0.0052511458560160216,0.006312630286122412,0.006312630286122412,0.004937907648891037,0.004937907648891037,0.0036044745715630697,0.0036044745715630697,0.004654799411577071,0.004654799411577071
2017-02-07,0.005889695728163352,0.005889695728163352,0.0028924698900588464,0.0028924698900588464,0.01056579444623581,0.01056579444623581,0.007786453706747938,0.007786453706747938,0.007334706399488761,0.007334706399488761
2017-02-08,0.006225892208275708,0.006225892208275708,0.009497173199385811,0.009497173199385811,0.005894177230184194,0.005894177230184194,0.004071095880521235,0.004071095880521235,0.0020614179626025414,0.0020614179626025414
2017-02-09,0.0027838108069890063,0.0027838108069890063,0.0034859261587465665,0.0034859261587465665,-0.003052739510596614,-0.003052739510596614,0.0040732285731026234,0.0040732285731026234,0.005237694155217659,0.005237694155217659
2017-02-10,0.0015967553159252955,0.0015967553159252955,-0.00831533064636505,-0.00831533064636505,-0.005529756959166866,-0.005529756959166866,-0.005376342969545625,-0.005376342969545625,0.00026283516238608754,0.00026283516238608754
2017-02-13,0.005900364901852897,0.005900364901852897,0.015044029224177824,0.015044029224177824,0.011934328637455562,0.011934328637455562,0.009941011556520992,0.009941011556520992,0.009071348319363699,0.009071348319363699
2017-02-14,-0.0026045692478353297,-0.0026045692478353297,-0.001226439491947096,-0.001226439491947096,-0.00603869676508938,-0.00603869676508938,-0.0029217866287405267,-0.0029217866287405267,-0.0022610313820524363,-0.0022610313820524363
2017-02-15,0.0059945502383419395,0.0059945502383419395,0.008322258662592107,0.008322258662592107,0.005129969383925826,0.005129969383925826,0.004820200164224344,0.004820200164224344,0.008250407466275696,0.008250407466275696
2017-02-16,-0.0004018466860902961,-0.0004018466860902961,-0.004950873223551833,-0.004950873223551833,-0.006483185869619457,-0.006483185869619457,-0.005342626531470071,-0.005342626531470071,-0.003907203004679294,-0.003907203004679294
2017-02-17,0.0037598877676079208,0.0037598877676079208,0.0027515190145991574,0.0027515190145991574,0.004376010912774642,0.004376010912774642,0.0034192167234550278,0.0034192167234550278,0.001899426102716323,0.001899426102716323
2017-02-18,0.0046302373156230986,0.0046302373156230986,0.0035503328965003082,0.0035503328965003082,0.004884072258092698,0.004884072258092698,0.005468290247878878,0.005468290247878878,0.003301654661852216,0.003301654661852216
2017-02-20,0.0041186892757653784,0.0041186892757653784,0.004590270311520329,0.004590270311520329,0.005627479290298699,0.005627479290298699,0.004788995147541437,0.004788995147541437,0.001519864326072501,0.001519864326072501
2017-02-21,0.0003815023078903552,0.0003815023078903552,0.012125955853118466,0.012125955853118466,0.00810372689631449,0.00810372689631449,0.0039883433791714435,0.0039883433791714435,0.0005749597302116658,0.0005749597302116658
2017-02-22,0.005869003596438932,0.005869003596438932,0.031616691317975204,0.031616691317975204,0.01928901194736056,0.01928901194736056,0.013470136030026135,0.013470136030026135,0.012285500620881518,0.012285500620881518
2017-02-23,0.004325773682519107,0.004325773682519107,0.002245740208391478,0.002245740208391478,0.0046025494832776966,0.0046025494832776966,0.004211783427984117,0.004211783427984117,0.00354063759533797,0.00354063759533797
2017-02-24,0.0017230485548285815,0.0017230485548285815,-0.00023380609768039982,-0.00023380609768039982,0.0009466282238131847,0.0009466282238131847,0.006924615277182245,0.006924615277182245,0.004116105177573409,0.004116105177573409
2017-03-01,0.0006278387005705314,0.0006278387005705314,0.005670188718186098,0.005670188718186098,0.0040094082539694825,0.0040094082539694825,0.007120273659612685,0.007120273659612685,0.004307108298714125,0.004307108298714125
2017-03-02,-0.002984394454810549,-0.002984394454810549,-0.011483857212755867,-0.011483857212755867,-0.006190581960029806,-0.006190581960029806,-0.005054785179627009,-0.005054785179627009,-0.007408251899530327,-0.007408251899530327
2017-03-03,-0.0003004705087482697,-0.0003004705087482697,0.004671845607264325,0.004671845607264325,0.0026372362014169147,0.0026372362014169147,0.0017591216574155708,0.0017591216574155708,-0.001306527328192725,-0.001306527328192725
2017-03-06,0.006621056440410816,0.006621056440410816,0.0014476236061988779,0.0014476236061988779,0.003654515910603052,0.003654515910603052,0.006230823368664259,0.006230823368664259,0.004470849399135496,0.004470849399135496
2017-03-07,0.0017362606292477538,0.0017362606292477538,0.00464433396891073,0.00464433396891073,0.004298199153718341,0.004298199153718341,0.0017501397881958774,0.0017501397881958774,0.002717593134353125,0.002717593134353125
2017-03-08,0.0015965766790357154,0.0015965766790357154,0.002417899114360522,0.002417899114360522,0.0006581738964777984,0.0006581738964777984,0.0038123065382217104,0.0038123065382217104,0.0018776944181560784,0.0018776944181560784
2017-03-09,0.0009828532909894616,0.0009828532909894616,0.006598817115422184,0.006598817115422184,0.005430522612255195,0.005430522612255195,0.0006189871831508093,0.0006189871831508093,-4.288794690808272e-05,-4.288794690808272e-05
2017-03-10,-0.00640433758563293,-0.00640433758563293,-0.006132645596984077,-0.006132645596984077,-0.011229321684668028,-0.011229321684668028,-0.011553382560624421,-0.011553382560624421,-0.005026024350069126,-0.005026024350069126
2017-03-13,0.008126553912708993,0.008126553912708993,-0.003221287798811834,-0.003221287798811834,-0.002039250617987487,-0.002039250617987487,0.006249735685146544,0.006249735685146544,0.0018891428669816196,0.0018891428669816196
2017-03-14,0.0069149013092879305,0.0069149013092879305,0.023699575649488505,0.023699575649488505,0.01463413109796945,0.01463413109796945,0.011457191734714059,0.011457191734714059,0.008736917405573393,0.008736917405573393
2017-03-15,-0.0002650208126391002,-0.0002650208126391002,-0.021758170036652057,-0.021758170036652057,-0.009576018459023028,-0.009576018459023028,-0.007581068106263451,-0.007581068106263451,-0.006063088935432326,-0.006063088935432326
2017-03-16,0.008032373749437167,0.008032373749437167,0.0028662930316695426,0.0028662930316695426,0.014688428854040125,0.014688428854040125,0.018868353608255124,0.018868353608255124,0.014986816484036663,0.014986816484036663
2017-03-17,0.009226707018462699,0.009226707018462699,0.010975306977392662,0.010975306977392662,0.011545709161621256,0.011545709161621256,0.0107654714283971,0.0107654714283971,0.009145609637578257,0.009145609637578257
2017-03-20,0.005768960649715131,0.005768960649715131,-0.002359698493958251,-0.002359698493958251,-0.0036916675879104972,-0.0036916675879104972,0.0023720883905112176,0.0023720883905112176,0.003176125879262021,0.003176125879262021
2017-03-21,-0.00036475805356321156,-0.00036475805356321156,0.007374238746232154,0.007374238746232154,0.0037432866004299967,0.0037432866004299967,0.0007007777252154179,0.0007007777252154179,-0.0009308041109788001,-0.0009308041109788001
2017-03-22,-0.0005928459271180455,-0.0005928459271180455,0.0031537542259808763,0.0031537542259808763,0.00041833727322680995,0.00041833727322680995,-0.0016884517673521207,-0.0016884517673521207,-0.0023498089742600707,-0.0023498089742600707
2017-03-23,0.003948324669102121,0.003948324669102121,-0.011541274962230477,-0.011541274962230477,-0.005147940466082546,-0.005147940466082546,-0.002335478098205128,-0.002335478098205128,6.658356875674493e-05,6.658356875674493e-05
2017-03-24,0.0015678875904263925,0.0015678875904263925,-0.0027618635497175695,-0.0027618635497175695,-0.0033008429484747475,-0.0033008429484747475,-0.0004485204529224517,-0.0004485204529224517,-0.001066235001073995,-0.001066235001073995
2017-03-27,-0.008841148702395723,-0.008841148702395723,-0.015638764785886862,-0.015638764785886862,-0.014617665776364641,-0.014617665776364641,-0.017256219270927256,-0.017256219270927256,-0.015810198653841152,-0.015810198653841152
2017-03-28,-0.01256987431524812,-0.002499999999999999,-0.005532783661467278,-0.0025,-0.003687323588077108,-0.0025,-0.009778792745482604,-0.0025,-0.007558928356497659,-0.0025
2017-03-29,0.0047544851913738145,0.0,0.008681978246630261,0.0,0.010407079882316272,0.0,0.007243186100819213,0.0,0.004168071735314216,0.0
2017-03-30,0.007414652366432239,0.004914652366432239,0.0055897687629152815,0.0030897687629152814,0.00344659105535784,0.0009465910553578399,0.002902073462543645,0.00040207346254364507,0.004207344923626861,0.0017073449236268607
2017-03-31,-0.0012523737881261299,-0.0012523737881261299,0.0024626860160259947,0.0024626860160259947,0.0005999801137426708,0.0005999801137426708,0.0019282336719139111,0.0019282336719139111,0.0009139871209469185,0.0009139871209469185
2017-04-05,0.006311042537638242,0.006311042537638242,-0.002111334837077327,-0.002111334837077327,-0.000765201402394655,-0.000765201402394655,0.002256293231792454,0.002256293231792454,0.0037499812860454346,0.0037499812860454346
2017-04-06,0.0003142954195068677,0.0003142954195068677,-0.007358106295079936,-0.007358106295079936,-0.005513380906788313,-0.005513380906788313,-0.0009955558135611594,-0.0009955558135611594,-0.001106465873297069,-0.001106465873297069
2017-04-07,0.002191022183010006,0.002191022183010006,-0.004372898077612808,-0.004372898077612808,-0.004733882896138774,-0.004733882896138774,0.0014673956233572935,0.0014673956233572935,0.0006448045475603676,0.0006448045475603676
2017-04-10,0.0010333257647709563,0.0010333257647709563,0.017563305502556473,0.017563305502556473,0.009786349590483601,0.009786349590483601,0.010802918647938245,0.010802918647938245,0.00662858125370695,0.00662858125370695
2017-04-11,-0.01462288276151351,-0.01462288276151351,-0.005210832594199744,-0.005210832594199744,-0.004498421674264386,-0.004498421674264386,-0.007526366470480669,-0.007526366470480669,-0.010188406759179165,-0.010188406759179165
2017-04-12,-0.0066136381123025586,-0.0025,-0.01350105503673418,-0.0025,-0.005707997270087884,-0.0025,-0.01031838125653907,-0.0025,-0.00784643587779429,-0.0025
2017-04-13,-0.0006019934769976964,0.0,-0.011598565000686324,0.0,-0.007056093715803102,0.0,-0.00479379179597487,0.0,-0.0034068901052134505,0.0
2017-04-14,-0.019330625274391722,-0.02183062527439172,-0.005217842104879855,-0.007717842104879856,-0.006506908350831708,-0.009006908350831708,-0.013461727461948556,-0.015961727461948554,-0.014244475566002408,-0.016744475566002406
2017-04-17,-0.0006114113850104334,-0.0025,-0.005254190899112499,-0.0025,-0.0047134532881301094,-0.0025,-0.0027072801091374407,-0.0025,-0.0001656890038151392,-0.0025
2017-04-18,0.013871869384220322,0.0,0.003319129180282098,0.0,0.002086484046911252,0.0,0.013643413285780025,0.0,0.012108164790990973,0.0
2017-04-19,-0.0033854326101708933,-0.0058854326101708924,0.0069546724392433035,0.004454672439243303,0.001930857196530611,-0.000569142803469389,0.00035441266444174654,-0.0021455873355582535,0.00015355601488730727,-0.002346443985112693
2017-04-20,-0.007421252924816193,-0.007421252924816193,0.002775455446315389,0.002775455446315389,0.005355427211570096,0.005355427211570096,0.0008031405582228511,0.0008031405582228511,-0.0011841294845445272,-0.0011841294845445272
2017-04-21,0.00651663618331744,-0.0024999999999999996,-0.002485849822861752,-0.0025,0.009706612378726923,-0.0025,0.010022743983892416,-0.0025,0.00834917450517449,-0.0025
2017-04-24,-0.0054600945537977615,-0.007909074145634496,-0.003728056823947213,-0.0062280568239472135,-0.0023134216615904204,-0.0048134216615904205,-0.00536580094439177,-0.00786580094439177,-0.006953085181240554,-0.009453085181240554
2017-04-25,0.01230652570980062,0.01230652570980062,0.0065982148567006686,0.0065982148567006686,0.011085717029794794,0.011085717029794794,0.013260785816060746,0.013260785816060746,0.013306839517206926,0.013306839517206926
2017-04-26,0.007314284321476658,0.007314284321476658,0.008328327660649304,0.008328327660649304,0.0020448010677063255,0.0020448010677063255,0.002374971722322424,0.002374971722322424,0.0023590345233220344,0.0023590345233220344
2017-04-27,-0.001255102298652826,-0.001255102298652826,0.004767372705724426,0.004767372705724426,0.0030684518963988274,0.0030684518963988274,0.000551096862593581,0.000551096862593581,0.0003025396859636653,0.0003025396859636653
2017-04-28,0.004380837781201879,0.004380837781201879,0.009558645121721753,0.009558645121721753,0.0018196020589676285,0.0018196020589676285,0.008831656509167552,0.008831656509167552,0.008554237424868489,0.008554237424868489
2017-05-02,-0.00015815938170520548,-0.00015815938170520548,-0.0023112070220197905,-0.0023112070220197905,-0.0026804083779807582,-0.0026804083779807582,0.0022379765578020836,0.0022379765578020836,0.0028132278560265966,0.0028132278560265966
2017-05-03,-0.0034043334206367215,-0.0034043334206367215,-0.010297614071667627,-0.010297614071667627,-0.0038905836811263814,-0.0038905836811263814,-0.0024915648917007783,-0.0024915648917007783,-0.0036719018779933555,-0.0036719018779933555
2017-05-04,0.005546508551291222,0.005546508551291222,-0.0024162021105841544,-0.0024162021105841544,-0.001126935233597393,-0.001126935233597393,0.0008314480681889929,0.0008314480681889929,0.006202802353966794,0.006202802353966794
2017-05-05,-0.003520720354051191,-0.003520720354051191,-0.0021255891838430243,-0.0021255891838430243,-0.005796793860908157,-0.005796793860908157,-0.006127129907952625,-0.006127129907952625,-0.007228733678773226,-0.007228733678773226
2017-05-08,-0.003481600333311648,-0.003481600333311648,0.004127291027838132,0.004127291027838132,-0.0004912204376469886,-0.0004912204376469886,-0.0006450258000073223,-0.0006450258000073223,-0.002091546991162158,-0.002091546991162158
2017-05-09,-0.013561225832469416,-0.0025,-0.004514438353007133,-0.0025,-0.00678135835446727,-0.0025,-0.009868527403589922,-0.0025,-0.008830789039451482,-0.0025
2017-05-10,0.01126161797320896,0.0,0.010599160709162914,0.0,0.006702830939808214,0.0,0.011887138104732787,0.0,0.009629978913587378,0.0
2017-05-11,-0.002578617423520757,0.0,-0.009994016338628509,0.0,-0.0016745791013930806,0.0,0.0004112528273526963,0.0,0.0020411870942333267,0.0
2017-05-12,0.0057640488599282665,0.0,0.00904571868430808,0.0,0.004634737440015168,0.0,0.006733221829164782,0.0,0.011185377789744088,0.0
2017-05-15,1.888741756425319e-05,0.0,0.010101939927636795,0.0,0.006081225989699669,0.0,0.0013749454168865047,0.0,0.002872447944651085,0.0
2017-05-16,-0.00042252703260988307,-0.0028730220821148334,-0.006167272609579389,-0.008667272609579389,0.0006536574703982496,-0.0018463425296017504,-2.4153278713641858e-05,-0.002524153278713642,-0.0017874602490332127,-0.004287460249033212
2017-05-17,0.0023532148667126875,0.0023532148667126875,-0.006809457653887741,-0.006809457653887741,-0.0035411000403132832,-0.0035411000403132832,-0.002968892881139514,-0.002968892881139514,-0.001642178348489415,-0.001642178348489415
2017-05-18,-0.0016864224985164297,-0.0025,-0.006355088351312289,-0.0025,-0.005925323722579779,-0.0025,-0.006340611848624896,-0.0025,-0.006235796484495121,-0.0025
2017-05-19,0.0019526977585035455,-0.0005473022414964536,0.003963506228577373,0.0014635062285773726,0.004065822842240585,0.0015658228422405847,0.006426298504501715,0.003926298504501715,0.007189722467337939,0.0046897224673379395
2017-05-22,0.0034826886564032337,-0.002499999999999999,-0.004176891064956756,-0.0025,0.001477529741048667,-0.0025,0.00258734621078475,-0.0025,0.0020691512879779605,-0.0025
2017-05-23,0.0034903804841664348,0.0,0.0020588395829921778,0.0,0.0010966821208375,0.0,2.3220284025193675e-05,0.0,-0.0010871673658645387,0.0
2017-05-24,0.002201254147050321,-0.00024874585294967907,-0.002487323542979869,-0.0049873235429798695,-0.0023290916350976907,-0.00482909163509769,-0.00036290058170227455,-0.0028629005817022747,0.002550636588516309,5.063658851630877e-05
2017-05-25,0.0029031230992255966,0.0029031230992255966,0.006709512983702948,0.006709512983702948,0.00171282937746724,0.00171282937746724,0.004120966636006473,0.004120966636006473,0.0028485277307402413,0.0028485277307402413
2017-05-26,-0.0013590735534507398,-0.0013590735534507398,0.016632227737184868,0.016632227737184868,0.009542357403529357,0.009542357403529357,0.007817929725973253,0.007817929725973253,0.005087306898574679,0.005087306898574679
2017-05-31,0.000963309196477784,-0.002499999999999999,-0.0005737244587903813,-0.0025,0.0016586100931366256,-0.0025,-2.423931384995325e-05,-0.0025,0.0013661820454902271,-0.0025
2017-06-01,0.002789012192786867,0.0,0.016402033363823485,0.0,0.010674310020890943,0.0,0.0071636447034542075,0.0,0.003728601593166726,0.0
2017-06-02,0.009286493929114098,0.006837514337277364,-0.0033825868267692407,-0.00588258682676924,0.004797287804741302,0.002297287804741302,0.008844405529978472,0.006344405529978472,0.007014618029558923,0.004514618029558923
2017-06-03,0.005450521285845586,0.005450521285845586,0.0005234848328359966,0.0005234848328359966,0.004422784346450282,0.004422784346450282,0.002309886676783098,0.002309886676783098,0.003863303509681843,0.003863303509681843
2017-06-05,0.002932921208192378,0.002932921208192378,-0.0017965313936869841,-0.0017965313936869841,0.0007552732094598614,0.0007552732094598614,0.007834418155523371,0.007834418155523371,0.004957269789617903,0.004957269789617903
2017-06-06,0.001379235431179402,0.001379235431179402,-0.0008418838264291567,-0.0008418838264291567,-0.002970345078567938,-0.002970345078567938,-0.003668853537905455,-0.003668853537905455,-0.0034659990726267857,-0.0034659990726267857
2017-06-07,-0.001795728725668231,-0.001795728725668231,-0.004607959996511335,-0.004607959996511335,-0.006755510929552967,-0.006755510929552967,-0.0028221734046618282,-0.0028221734046618282,-0.0035841967275634656,-0.0035841967275634656
2017-06-08,0.002363631684057931,0.002363631684057931,0.006647540215839776,0.006647540215839776,0.005632643877474986,0.005632643877474986,0.0035676369090398884,0.0035676369090398884,0.003408932479761279,0.003408932479761279
2017-06-09,-0.005619661873890338,-0.005619661873890338,-0.006366139369534097,-0.006366139369534097,-0.011575797349578,-0.011575797349578,-0.010945685230989325,-0.010945685230989325,-0.008947040887905655,-0.008947040887905655
2017-06-12,-0.00651775777600661,-0.00651775777600661,-0.011625361749232323,-0.011625361749232323,-0.007768479196906542,-0.007768479196906542,-0.006974051370504383,-0.006974051370504383,-0.0069635759599410325,-0.0069635759599410325
2017-06-13,-0.0026499323630890122,-0.0026499323630890122,-0.0054223513602594375,-0.0054223513602594375,-0.006172466283488743,-0.006172466283488743,-0.0038220860846366334,-0.0038220860846366334,-0.0020946772750776556,-0.0020946772750776556
2017-06-14,-0.014863926429392271,-0.014863926429392271,-0.010095090955320596,-0.010095090955320596,-0.010126081916052021,-0.010126081916052021,-0.013346206634045042,-0.013346206634045042,-0.01139916390410521,-0.01139916390410521
2017-06-15,0.0014534008457143064,-0.0025,-0.001496543862542654,-0.0025,-0.0007907565390304792,-0.0025,-0.0003602427788703602,-0.0025,-0.0013801913160995049,-0.0025
2017-06-16,0.0054427086264422254,0.0,0.00028047248826863487,0.0,-0.0003854704668285081,0.0,0.005169507260111079,0.0,0.009382036743506352,0.0
2017-06-19,0.0035465073255231618,0.0011465073255231615,0.004006375186705725,0.001506375186705725,0.006643618966363852,0.004143618966363852,0.004329108151872988,0.001829108151872988,0.00846564293073282,0.005965642930732819
2017-06-20,0.0012608009319398249,0.0012608009319398249,-0.0035872871937398408,-0.0035872871937398408,-0.0006528319112396597,-0.0006528319112396597,-0.00095083084722379,-0.00095083084722379,3.4310746722498574e-06,3.4310746722498574e-06
2017-06-21,0.0038184967208442023,-0.0025,-0.0007254299601252567,-0.0025,0.0016462179085121043,-0.0025,0.007328620029693936,-0.0025,0.009021439362914618,-0.0025
2017-06-22,0.0022372587939803916,-0.00026274120601960755,0.006324804316574518,0.003824804316574518,0.006381858006937069,0.0038818580069370687,0.004113092207012103,0.0016130922070121032,0.003453198640223682,0.000953198640223682
2017-06-23,-0.002583461410464425,-0.002583461410464425,-0.0049196793869945585,-0.0049196793869945585,-0.004750581775521345,-0.004750581775521345,-0.005095099587740289,-0.005095099587740289,-0.0037734758187732923,-0.0037734758187732923
2017-06-26,0.0066373024970216065,0.0066373024970216065,0.02253884251010208,0.02253884251010208,0.01053057479385352,0.01053057479385352,0.008072779449565318,0.008072779449565318,0.0070180420572993115,0.0070180420572993115
2017-06-27,0.0016401406076467554,0.0016401406076467554,0.01943372639813399,0.01943372639813399,0.00748159126262379,0.00748159126262379,0.0053379203262455144,0.0053379203262455144,0.00513561841539404,0.00513561841539404
2017-06-28,-0.0018248680279059283,-0.0018248680279059283,0.01814395989045015,0.01814395989045015,0.004163620083176391,0.004163620083176391,-0.003467608785313261,-0.003467608785313261,-0.0037176677901542277,-0.0037176677901542277
2017-06-29,-0.0021843686361724414,-0.0021843686361724414,-0.007269987140919044,-0.007269987140919044,-0.003297217523625673,-0.003297217523625673,-0.0029454958473205412,-0.0029454958473205412,-0.0026551169434553385,-0.0026551169434553385
2017-06-30,-0.001989650111050804,-0.0025,-0.013878962567487177,-0.0025,-0.009553438463086174,-0.0025,-0.006497986292320287,-0.0025,-0.004974984197305877,-0.0025
2017-07-03,0.0020490398403841294,0.0,-0.00041513164423731975,0.0,-0.0018512988278958308,0.0,-0.001739998705348429,0.0,-0.000385376948317001,0.0
2017-07-04,-0.001859252722303151,0.0,-0.005466598254173284,0.0,-0.002070596103702505,0.0,-0.0031144496098197026,0.0,-0.002765045735367378,0.0
2017-07-05,0.0017961095853585237,0.0,-0.003725947321613155,0.0,-0.003391954276673348,0.0,0.00072663921508637,0.0,0.00046747614481282285,0.0
2017-07-06,0.004622639276475663,0.0,0.008976917240739214,0.0,0.004041876553840907,0.0,0.0016368229353057226,0.0,0.0025128722972607045,0.0
2017-07-07,-0.0024072121293117373,-0.004907212129311738,-0.013584994276693886,-0.016084994276693885,-0.008470763344782141,-0.010970763344782142,-0.0036472705254992016,-0.006147270525499201,-0.0015604108723827172,-0.004060410872382717
2017-07-10,-0.0033124421754112386,-0.0033124421754112386,0.019522397094430936,0.019522397094430936,0.010727922801426173,0.010727922801426173,0.009182818831623862,0.009182818831623862,0.005618189809518099,0.005618189809518099
2017-07-11,-0.0005801126589833628,-0.0005801126589833628,-0.010088050824353401,-0.010088050824353401,-0.0025525401970202142,-0.0025525401970202142,-0.0012847234224744165,-0.0012847234224744165,-0.0012939733406222454,-0.0012939733406222454
2017-07-12,0.003975257743859669,0.003975257743859669,0.0061697980690005325,0.0061697980690005325,0.003992917923511552,0.003992917923511552,0.0019545051988678545,0.0019545051988678545,0.0010132528312142288,0.0010132528312142288
2017-07-13,0.0077863665881865145,0.0077863665881865145,0.0061462272945920216,0.0061462272945920216,0.009370219869068764,0.009370219869068764,0.011834319706084586,0.011834319706084586,0.009121899119469186,0.009121899119469186
2017-07-14,0.0036317164830368576,0.0036317164830368576,0.0012638109253521488,0.0012638109253521488,0.006150397554964949,0.006150397554964949,0.004585857290185798,0.004585857290185798,0.003977359628125366,0.003977359628125366
