date,Full_EW_net,Full_EW_timed_net,TopN5_net,TopN5_timed_net,TopN10_net,TopN10_timed_net,TopN15_net,TopN15_timed_net,TopN20_net,TopN20_timed_net
2020-01-03,-0.007840454792076864,-0.007840454792076864,0.0028442585341725618,0.0028442585341725618,-0.005122183617917231,-0.005122183617917231,-0.0031310493391486067,-0.0031310493391486067,-0.005737121451590671,-0.005737121451590671
2020-01-06,-0.009163685740083596,-0.009163685740083596,-0.005231627279404761,-0.005231627279404761,-0.006790962722676598,-0.006790962722676598,-0.006947390858254599,-0.006947390858254599,-0.008927542313985088,-0.008927542313985088
2020-01-07,-0.0057438766392530205,-0.0024999999999999996,-0.002030261064116745,-0.0025,0.001255931606504169,-0.0025,-0.0012121654065068378,-0.0025,-0.005238652420420864,-0.0025
2020-01-08,-0.006074338587934461,0.0,-0.007644049560589484,0.0,-0.008345410759512562,0.0,-0.0063029968808992875,0.0,-0.004375516340138542,0.0
2020-01-09,0.011847337819364173,0.0,0.010370496721254988,0.0,0.012524567762241189,0.0,0.008361905509795483,0.0,0.01154656720158292,0.0
2020-01-10,-0.0015155085291648942,0.0,0.001693577318458628,0.0,0.0039891356887067474,0.0,0.004556269423004896,0.0,0.004397179337648394,0.0
2020-01-13,0.013357229009236141,0.010857229009236143,0.021387018381780167,0.01888701838178017,0.018133879480194903,0.015633879480194905,0.014036743315348122,0.011536743315348121,0.017023774375558635,0.014523774375558634
2020-01-14,0.010106128448096994,0.010106128448096994,0.006844407097248296,0.006844407097248296,0.014437769186115789,0.014437769186115789,0.010982500834035906,0.010982500834035906,0.00834452866698391,0.00834452866698391
2020-01-15,-0.005590882025068491,-0.005590882025068491,-0.009863519878603033,-0.009863519878603033,-0.010585394734968945,-0.010585394734968945,-0.007300428721787592,-0.007300428721787592,-0.006221207565804438,-0.006221207565804438
2020-01-16,0.00465413251182591,0.00465413251182591,-0.003332375025024526,-0.003332375025024526,0.004191629684353493,0.004191629684353493,0.005769059752691611,0.005769059752691611,0.004184687871660908,0.004184687871660908
2020-01-17,0.0044935223627872835,0.0044935223627872835,0.0020967468959755655,0.0020967468959755655,0.011206248450827282,0.011206248450827282,0.008616113841155813,0.008616113841155813,0.008187682156255684,0.008187682156255684
2020-01-20,0.003943611388692508,0.003943611388692508,0.0006115038458212932,0.0006115038458212932,-0.000678150129583788,-0.000678150129583788,-0.0006965101478631232,-0.0006965101478631232,0.00433529981584338,0.00433529981584338
2020-01-30,-0.0686372893467741,-0.0686372893467741,-0.05765312699897976,-0.05765312699897976,-0.07019385720956592,-0.07019385720956592,-0.0674670885616964,-0.0674670885616964,-0.06845813926932474,-0.06845813926932474
2020-01-31,0.00744931475040298,-0.0025,0.010253352204376088,-0.0025,0.010893310433803236,-0.0025,0.00933654019010257,-0.0025,0.010770214402154721,-0.0025
2020-02-03,-0.02473933783130873,0.0,-0.03203180579535703,0.0,-0.02453603667934653,0.0,-0.023260570992098682,0.0,-0.021955506694712766,0.0
2020-02-04,0.0200829597926488,0.0,0.01743413183505911,0.0,0.018060806755103673,0.0,0.02307141681025454,0.0,0.021002927607988546,0.0
2020-02-05,-0.001548939992496301,0.0,0.01238504580285793,0.0,0.006020518872463821,0.0,0.002744011436609021,0.0,0.0021712668915219563,0.0
2020-02-06,0.019348475773313306,0.0,0.027092407846463783,0.0,0.01977848012984793,0.0,0.02138779007714744,0.0,0.01789194570669558,0.0
2020-02-07,-0.017377468792202592,0.0,-0.02241802270606863,0.0,-0.017802999135579714,0.0,-0.017878426963932846,0.0,-0.016782377748486794,0.0
2020-02-10,-0.006791042314595442,0.0,-0.009459165674171556,0.0,-0.0042187916942251335,0.0,-0.005734564968636358,0.0,-0.005743096602603127,0.0
2020-02-11,0.015520122108296773,0.0,0.02943808713578329,0.0,0.01775786344026411,0.0,0.014577151929024985,0.0,0.013481343788703422,0.0
2020-02-12,0.013492444769863998,0.0,0.017653285244760623,0.0,0.01683182181423717,0.0,0.01680376478893475,0.0,0.013135314133516858,0.0
2020-02-13,-0.004866127740173758,-0.0073661277401737574,-0.0009356713012117717,-0.0034356713012117716,0.00043512273447976474,-0.0020648772655202353,0.0010811333844275828,-0.0014188666155724172,0.0008108500383206874,-0.0016891499616793126
2020-02-14,0.010913662411652304,0.010913662411652304,0.003910704226807327,0.003910704226807327,-0.003009514789494506,-0.003009514789494506,0.0015629297166032572,0.0015629297166032572,0.006460572030603906,0.006460572030603906
2020-02-17,-0.006984911551578167,-0.006984911551578167,0.010791693487387422,0.010791693487387422,-0.002020751381946551,-0.002020751381946551,-0.004369570873108918,-0.004369570873108918,-0.0058580265084919704,-0.0058580265084919704
2020-02-18,-0.00299790254390444,-0.00299790254390444,-0.002560024022792585,-0.002560024022792585,-0.002123278424872933,-0.002123278424872933,-0.0035461649813571805,-0.0035461649813571805,-0.002856881423271163,-0.002856881423271163
2020-02-19,0.004900567643901454,-0.0024999999999999996,0.0009696970385368654,-0.0025,0.0010835430323015262,-0.0025,0.0016706702708411717,-0.0025,0.0005873525436760282,-0.0025
2020-02-20,0.002334791475951216,-0.00016520852404878356,0.005621307044555191,0.003121307044555191,0.0004619438253768651,-0.002038056174623135,0.001661667188364372,-0.0008383328116356281,0.0020479178244986245,-0.0004520821755013755
2020-02-21,-0.004912181821985962,-0.004912181821985962,-0.011125688810438893,-0.011125688810438893,-0.005758634552181708,-0.005758634552181708,-0.005120359415136126,-0.005120359415136126,-0.0035103883955052485,-0.0035103883955052485
2020-02-24,-0.006656693747120709,-0.006656693747120709,-0.014761660476402616,-0.014761660476402616,-0.009075210718651317,-0.009075210718651317,-0.00792395042473626,-0.00792395042473626,-0.004703810339051406,-0.004703810339051406
2020-02-25,-0.006001476307770373,-0.0025,-0.0029431455900438266,-0.0025,-0.0020570917916424847,-0.0025,-0.004478944021696884,-0.0025,-0.00506722968869307,-0.0025
2020-02-26,-0.0042704489915232294,0.0,-0.001981228070101726,0.0,-0.005639585227045951,0.0,-0.007134899238343946,0.0,-0.004517693372632399,0.0
2020-02-27,-0.021837979436921447,0.0,-0.025086280298878695,0.0,-0.024641113660785193,0.0,-0.02283744203410958,0.0,-0.019074385685654643,0.0
2020-03-02,-0.00549941434578998,0.0,-0.006616392854728325,0.0,-0.005187738494087168,0.0,-0.005036695841923707,0.0,-0.0039916298722154075,0.0
2020-03-03,0.01530671026159856,0.0,0.009356245350941574,0.0,0.010726266261613417,0.0,0.011468488964465721,0.0,0.010685326475453972,0.0
2020-03-04,-0.007532892661355605,0.0,-0.007201800802253278,0.0,-0.006286883027532498,0.0,-0.010754969144250092,0.0,-0.009314465354083696,0.0
2020-03-05,0.01166318444143457,0.0,0.012636529277388852,0.0,0.0180498189492315,0.0,0.015280757557307439,0.0,0.011865413135117863,0.0
2020-03-06,-0.00624771240023322,-0.00874771240023322,-0.006069914650111019,-0.008569914650111018,-0.005947459674343414,-0.008447459674343414,-0.007482332132910682,-0.009982332132910682,-0.003993580325961599,-0.0064935803259615985
2020-03-09,-0.027360209124464605,-0.027360209124464605,-0.017996872074628724,-0.017996872074628724,-0.0124040764199025,-0.0124040764199025,-0.029532499451722555,-0.029532499451722555,-0.026134874504554102,-0.026134874504554102
2020-03-10,-0.0006880431605315526,-0.0024999999999999996,-0.006291826844109316,-0.0025,-0.004807675271316514,-0.0025,-0.005206428103941696,-0.0025,-0.006885864726209829,-0.0025
2020-03-11,-0.011553201907177709,0.0,-0.006437541631085276,0.0,-0.010626981757621147,0.0,-0.011995802561076338,0.0,-0.009978734209377506,0.0
2020-03-12,-0.05728458281104763,0.0,-0.05103645516118259,0.0,-0.05727690419708094,0.0,-0.06579594356520133,0.0,-0.06169014737553434,0.0
2020-03-13,-0.048703899748025976,0.0,-0.03347977519748735,0.0,-0.044704718930280635,0.0,-0.04125835334512477,0.0,-0.04220177839643537,0.0
2020-03-16,-0.04145534758840656,0.0,-0.03732431091724149,0.0,-0.031016090199719515,0.0,-0.03843351990382054,0.0,-0.033792769302895195,0.0
2020-03-17,-0.04381548028049134,0.0,-0.03807458319650192,0.0,-0.038429693194490806,0.0,-0.03779318769297806,0.0,-0.03999139409879196,0.0
2020-03-18,-0.026132299451049463,0.0,-0.022907836148477627,0.0,-0.03842244983026955,0.0,-0.030529410640937973,0.0,-0.024150787987974556,0.0
2020-03-19,-0.09087964128016193,0.0,-0.08823894601488061,0.0,-0.09290681050654252,0.0,-0.09218275225946171,0.0,-0.08840600643352174,0.0
2020-03-20,0.0716470234822854,0.0,0.06554755803596408,0.0,0.06510162744266079,0.0,0.07216162562739002,0.0,0.06918337777863601,0.0
2020-03-23,-0.030357713897095837,0.0,-0.03218062961474544,0.0,-0.03562418842393629,0.0,-0.03850548391737361,0.0,-0.03329044011032809,0.0
2020-03-24,0.05195763055132215,0.0,0.043584521328719865,0.0,0.052758029703405686,0.0,0.05631074403257944,0.0,0.050155334921867814,0.0
2020-03-25,0.04436747543106159,0.0,0.03954875980244848,0.0,0.03773409860562687,0.0,0.04620216373883269,0.0,0.04094332317925098,0.0
2020-03-26,0.016992477139038613,0.014492477139038614,0.020998519339845378,0.01849851933984538,0.01650976350844785,0.01400976350844785,0.021069579342457106,0.018569579342457107,0.015894273013687787,0.013394273013687787
2020-03-27,-0.0022935926025083367,-0.0022935926025083367,0.005292290147128843,0.005292290147128843,0.011863889006625028,0.011863889006625028,0.0017271954814719625,0.0017271954814719625,0.003484029662853755,0.003484029662853755
2020-03-30,-0.00014615833259082372,-0.00014615833259082372,-0.00261357713826178,-0.00261357713826178,-0.004770810681325188,-0.004770810681325188,-0.001743221268077858,-0.001743221268077858,-0.001954863120488465,-0.001954863120488465
2020-03-31,0.002512075427431255,0.002512075427431255,0.007540799641310515,0.007540799641310515,0.005425018803277516,0.005425018803277516,0.004656428828010302,0.004656428828010302,0.0038246346346583523,0.0038246346346583523
2020-04-01,0.0021963143750692075,0.0021963143750692075,-0.0001101120356894014,-0.0001101120356894014,0.0014522606044634848,0.0014522606044634848,-0.0006069198839256567,-0.0006069198839256567,0.00033893326287881586,0.00033893326287881586
2020-04-06,0.015734525064830914,0.015734525064830914,0.0058862414695186605,0.0058862414695186605,0.009116959892363963,0.009116959892363963,0.01617504136270048,0.01617504136270048,0.013074269115546707,0.013074269115546707
2020-04-07,0.026733080429751647,0.026733080429751647,0.03291162412104174,0.03291162412104174,0.03412189257964082,0.03412189257964082,0.03510729265209363,0.03510729265209363,0.028720373388765787,0.028720373388765787
2020-04-08,0.02187960646763942,0.02187960646763942,0.014464987157443822,0.014464987157443822,0.01688210548924698,0.01688210548924698,0.018719441461968377,0.018719441461968377,0.0177468779865584,0.0177468779865584
2020-04-09,0.0017972892112253227,0.0017972892112253227,0.0032200464716328316,0.0032200464716328316,0.002488556681423537,0.002488556681423537,0.0013689901289554531,0.0013689901289554531,0.0009097948372662028,0.0009097948372662028
2020-04-10,0.0076261739659422,0.0076261739659422,0.008900265688908426,0.008900265688908426,0.0066973697996308805,0.0066973697996308805,0.006721192617647979,0.006721192617647979,0.006899949789704846,0.006899949789704846
2020-04-13,-0.0006466382437650263,-0.0006466382437650263,-0.0019999216268840716,-0.0019999216268840716,-0.0034841930951338253,-0.0034841930951338253,-0.006769315413412421,-0.006769315413412421,-0.006726142051160527,-0.006726142051160527
2020-04-14,0.020553955874945077,0.020553955874945077,0.020434589600066878,0.020434589600066878,0.018330891562890472,0.018330891562890472,0.02316104617282303,0.02316104617282303,0.022507817247243746,0.022507817247243746
2020-04-15,0.013390412945232206,0.013390412945232206,0.025272471580814138,0.025272471580814138,0.025614778714591193,0.025614778714591193,0.015502303332624494,0.015502303332624494,0.016137957851048504,0.016137957851048504
2020-04-16,0.001423783322263394,0.001423783322263394,-0.0028818249092277485,-0.0028818249092277485,-3.507615393231176e-05,-3.507615393231176e-05,-0.0032519420307033516,-0.0032519420307033516,-0.003912644214217631,-0.003912644214217631
2020-04-17,0.01026590281408093,0.01026590281408093,0.0006639329551620501,0.0006639329551620501,0.002438087731736549,0.002438087731736549,-0.002682304718590967,-0.002682304718590967,0.0013467731356055503,0.0013467731356055503
2020-04-20,0.003627212261562253,0.003627212261562253,-0.010524386548921138,-0.010524386548921138,-0.0038367189152437417,-0.0038367189152437417,-0.0031951930153977684,-0.0031951930153977684,0.0006601502670536274,0.0006601502670536274
2020-04-21,-0.026014749832066364,-0.026014749832066364,-0.029852729828038903,-0.029852729828038903,-0.023346801767723625,-0.023346801767723625,-0.02826649798343507,-0.02826649798343507,-0.02731302536398806,-0.02731302536398806
2020-04-22,0.012188341187363878,0.012188341187363878,0.006887658243535811,0.006887658243535811,0.009485998917871509,0.009485998917871509,0.013543679209895736,0.013543679209895736,0.01413327042833042,0.01413327042833042
2020-04-23,0.00959054118416331,0.00959054118416331,0.008048710426487072,0.008048710426487072,0.010113438508144036,0.010113438508144036,0.014984626953464747,0.014984626953464747,0.012412081320888772,0.012412081320888772
2020-04-24,0.0004531136637649179,0.0004531136637649179,-0.0013586328118754265,-0.0013586328118754265,0.00226431540647678,0.00226431540647678,0.0020789435513481726,0.0020789435513481726,0.004319347169530059,0.004319347169530059
2020-04-27,0.021836517165715656,0.021836517165715656,0.016392246695854863,0.016392246695854863,0.02086959895064973,0.02086959895064973,0.023390570610856642,0.023390570610856642,0.020822739361867394,0.020822739361867394
2020-04-28,0.014947756553380116,0.014947756553380116,0.011995204559549368,0.011995204559549368,0.015226636145764073,0.015226636145764073,0.020156847992921077,0.020156847992921077,0.01782085972439903,0.01782085972439903
2020-04-29,0.011036899330301907,0.011036899330301907,0.009911176004046363,0.009911176004046363,0.007650109333352573,0.007650109333352573,0.010385696311422417,0.010385696311422417,0.010943288464532375,0.010943288464532375
2020-04-30,0.012071727082059005,0.012071727082059005,0.01051405552904925,0.01051405552904925,0.012046026502035935,0.012046026502035935,0.01092608461348419,0.01092608461348419,0.010459497611118035,0.010459497611118035
2020-05-04,-0.003149142504511945,-0.003149142504511945,-0.0078697631115187,-0.0078697631115187,-0.003927296849065298,-0.003927296849065298,-0.006402154565669207,-0.006402154565669207,-0.0062574684701645015,-0.0062574684701645015
2020-05-05,0.014103787209604198,0.014103787209604198,0.019509281636544376,0.019509281636544376,0.014770474726801621,0.014770474726801621,0.016133838915668768,0.016133838915668768,0.01781092541779227,0.01781092541779227
2020-05-06,0.007143895616804795,0.007143895616804795,-0.0010428672238758543,-0.0010428672238758543,0.01502992373364356,0.01502992373364356,0.009353837666194997,0.009353837666194997,0.012687136231221354,0.012687136231221354
2020-05-07,0.021146958662803406,0.021146958662803406,0.030867028434996162,0.030867028434996162,0.027749304953587905,0.027749304953587905,0.021655079290890243,0.021655079290890243,0.02253248768671023,0.02253248768671023
2020-05-08,0.004469123927932111,0.004469123927932111,-0.012855199481766545,-0.012855199481766545,0.004049908647610722,0.004049908647610722,0.012471269777893656,0.012471269777893656,0.0037526540560501257,0.0037526540560501257
2020-05-11,0.009805868872227176,0.009805868872227176,0.014070735948035719,0.014070735948035719,0.015597245640461456,0.015597245640461456,0.01628104972215535,0.01628104972215535,0.015174569494357987,0.015174569494357987
2020-05-12,0.0028417816628713726,0.0028417816628713726,0.02210161384938727,0.02210161384938727,0.02041262447163499,0.02041262447163499,0.006704754952150401,0.006704754952150401,0.0041074982332210686,0.0041074982332210686
2020-05-13,0.0018597874114969538,0.0018597874114969538,-0.007180793044764688,-0.007180793044764688,0.00040539169841296,0.00040539169841296,0.0027156118483917823,0.0027156118483917823,0.0025230500524198894,0.0025230500524198894
2020-05-14,-0.02468805597937764,-0.02468805597937764,-0.024269155108931174,-0.024269155108931174,-0.038968352050611235,-0.038968352050611235,-0.031670228064758846,-0.031670228064758846,-0.03273824052404013,-0.03273824052404013
2020-05-15,0.0017285496368774599,-0.0025,-0.004378659696711497,-0.0025,0.0010894299344212472,-0.0025000000000000005,0.0021817273014276798,-0.0025,-0.00033086255953174203,-0.0025
2020-05-18,-0.0057247093274237085,-0.008116013675249795,-0.01853011028066274,-0.021030110280662737,-0.01593925696381231,-0.01843925696381231,-0.014507849505374294,-0.017007849505374293,-0.005514823621951994,-0.008014823621951994
2020-05-19,0.007178661093114971,0.007178661093114971,0.0005809550133351716,0.0005809550133351716,0.005517688035602275,0.005517688035602275,0.007572146605614575,0.007572146605614575,0.005100926258287198,0.005100926258287198
2020-05-20,0.010435860714903567,0.010435860714903567,0.009845967621950003,0.009845967621950003,0.011354094207127177,0.011354094207127177,0.0049505997710990405,0.0049505997710990405,0.007057618607744959,0.007057618607744959
2020-05-21,0.018952244709758145,0.018952244709758145,0.013875356090575332,0.013875356090575332,0.018829602074469688,0.018829602074469688,0.022010966003514088,0.022010966003514088,0.01674887229008958,0.01674887229008958
2020-05-22,-0.01090676736590705,-0.01090676736590705,-0.015113555339866936,-0.015113555339866936,-0.016016935065382633,-0.016016935065382633,-0.016149791296580618,-0.016149791296580618,-0.015662212667104443,-0.015662212667104443
2020-05-25,0.009265402750956555,0.009265402750956555,0.01134851049136687,0.01134851049136687,0.0180153633181128,0.0180153633181128,0.015500151717498132,0.015500151717498132,0.009381837268070804,0.009381837268070804
2020-05-26,0.00921982843890557,0.00921982843890557,0.010930583813419183,0.010930583813419183,0.019598535155701514,0.019598535155701514,0.021271594879473235,0.021271594879473235,0.01476054134216671,0.01476054134216671
2020-05-27,0.00698499409520766,0.00698499409520766,0.004977417536835027,0.004977417536835027,0.00016411782998216923,0.00016411782998216923,0.00458237021384468,0.00458237021384468,0.0025423554981851386,0.0025423554981851386
2020-05-28,-0.010143014900212403,-0.010143014900212403,-0.00890373979603032,-0.00890373979603032,-0.01258712029785636,-0.01258712029785636,-0.011711671914346848,-0.011711671914346848,-0.009437511763513273,-0.009437511763513273
2020-05-29,0.007361049426803785,0.007361049426803785,-0.013785990682222705,-0.013785990682222705,0.0015637620302219708,0.0015637620302219708,-0.002055582519803016,-0.002055582519803016,0.0014260133259494205,0.0014260133259494205
2020-06-01,0.015927630869813556,0.015927630869813556,0.0178989881698,0.0178989881698,0.017506151208736664,0.017506151208736664,0.02445007669803344,0.02445007669803344,0.0242127336634457,0.0242127336634457
2020-06-02,0.0002371459448048694,0.0002371459448048694,0.013416657910025376,0.013416657910025376,0.011472572773715453,0.011472572773715453,0.014703067936106352,0.014703067936106352,0.004866288810541514,0.004866288810541514
2020-06-03,0.007572700779065777,0.007572700779065777,0.0042505500932292556,0.0042505500932292556,0.0021254821216444954,0.0021254821216444954,0.007118493805879145,0.007118493805879145,0.005942266398442442,0.005942266398442442
2020-06-04,0.009109444879226901,0.009109444879226901,0.0006207808766368168,0.0006207808766368168,-0.00045077155028149256,-0.00045077155028149256,0.013927812656632241,0.013927812656632241,0.012435889208546247,0.012435889208546247
2020-06-05,0.012847612065646465,0.012847612065646465,0.005098137258115655,0.005098137258115655,0.004972414985625217,0.004972414985625217,0.008467948671672302,0.008467948671672302,0.014978810175673797,0.014978810175673797
2020-06-08,0.005770028976389789,0.005770028976389789,-0.0036010049670459187,-0.0036010049670459187,-0.0021731761780174334,-0.0021731761780174334,0.008370791300609063,0.008370791300609063,0.009480745764954645,0.009480745764954645
2020-06-09,-0.003030107528781431,-0.003030107528781431,0.007696302619820883,0.007696302619820883,0.006670472806178473,0.006670472806178473,0.007112655121803612,0.007112655121803612,0.005010625567609389,0.005010625567609389
2020-06-10,-0.001050399646157272,-0.001050399646157272,0.008306516581089253,0.008306516581089253,-0.0029355157378639367,-0.0029355157378639367,-0.002510060866024432,-0.002510060866024432,-0.0032065664106727893,-0.0032065664106727893
2020-06-11,-0.022281503923986833,-0.022281503923986833,-0.01852580145053453,-0.01852580145053453,-0.017580343407773126,-0.017580343407773126,-0.02244418878254233,-0.02244418878254233,-0.026440679594276033,-0.026440679594276033
2020-06-12,-0.0038722950412708843,-0.0038722950412708843,-0.014050937414116515,-0.014050937414116515,-0.009155661628454992,-0.009155661628454992,-0.001590458500707603,-0.001590458500707603,-0.00022400419306169432,-0.00022400419306169432
2020-06-15,-0.004543290934644769,-0.0024999999999999996,0.01010531685583702,-0.0025,0.004637332994891408,-0.0025,0.0011579549972580373,-0.0025,-0.001544843667034712,-0.0025
2020-06-16,0.02230952251020104,0.0,0.00975815744277635,0.0,0.012441728983218315,0.0,0.014683985276114638,0.0,0.018229124356453515,0.0
2020-06-17,0.006257551624175068,0.003757551624175068,0.024359431932763465,0.021859431932763466,0.018082090418307606,0.015582090418307605,0.014357148078390324,0.011857148078390323,0.011894211654159432,0.009394211654159431
2020-06-18,0.007290041751015993,0.007290041751015993,0.006076704267658607,0.006076704267658607,0.004774165507608953,0.004774165507608953,0.009807588607002217,0.009807588607002217,0.006729866157439512,0.006729866157439512
2020-06-19,0.00047766247192734666,0.00047766247192734666,-0.00617641370971307,-0.00617641370971307,-0.006953403410111382,-0.006953403410111382,-0.0006736081132043161,-0.0006736081132043161,-0.0013439331586310947,-0.0013439331586310947
2020-06-22,0.005442123401987483,0.005442123401987483,-5.725285274356135e-05,-5.725285274356135e-05,0.0063096916952920966,0.0063096916952920966,0.012458264521239725,0.012458264521239725,0.00892446163696412,0.00892446163696412
2020-06-23,-0.0011034906206444574,-0.0011034906206444574,-0.00950358468284076,-0.00950358468284076,-0.009975251811784238,-0.009975251811784238,-0.010865638649414382,-0.010865638649414382,-0.005927249317029166,-0.005927249317029166
2020-06-24,0.0039860665914953596,0.0039860665914953596,-0.0018092024904343917,-0.0018092024904343917,0.003533731857848965,0.003533731857848965,0.004443858022771149,0.004443858022771149,0.007581706161564783,0.007581706161564783
2020-06-29,-0.008865635930531902,-0.008865635930531902,0.0031046565050889324,0.0031046565050889324,-0.004269579764801813,-0.004269579764801813,-0.009200323882788812,-0.009200323882788812,-0.010038148671424767,-0.010038148671424767
2020-06-30,0.013237780216155551,0.013237780216155551,0.0053547046225363775,0.0053547046225363775,0.009606092050855022,0.009606092050855022,0.010226696120811056,0.010226696120811056,0.011792027374124743,0.011792027374124743
2020-07-01,0.017164930158892443,0.017164930158892443,0.0025816867361565746,0.0025816867361565746,0.003699450954239436,0.003699450954239436,0.005422160355601939,0.005422160355601939,0.009878923034850664,0.009878923034850664
2020-07-02,0.021354065639127975,0.021354065639127975,0.018629790387163905,0.018629790387163905,0.02063669540945874,0.02063669540945874,0.0228001746821252,0.0228001746821252,0.026684019603757533,0.026684019603757533
2020-07-03,0.014120681043100883,0.014120681043100883,0.02600517524414081,0.02600517524414081,0.019433075177419323,0.019433075177419323,0.015873050252626544,0.015873050252626544,0.01961045418112733,0.01961045418112733
2020-07-06,0.02575769944368668,0.02575769944368668,0.01874937628182114,0.01874937628182114,0.018601000541420776,0.018601000541420776,0.020081140501093893,0.020081140501093893,0.025261566984004877,0.025261566984004877
2020-07-07,-0.006053264828922372,-0.006053264828922372,-0.010836604088547962,-0.010836604088547962,-0.011130883950661676,-0.011130883950661676,-0.007841765794422455,-0.007841765794422455,-0.002509518758695461,-0.002509518758695461
2020-07-08,0.02103648261784012,0.02103648261784012,0.0415061844826452,0.0415061844826452,0.0313024585094958,0.0313024585094958,0.02945312465350646,0.02945312465350646,0.02551088842091927,0.02551088842091927
2020-07-09,0.007481831929900074,0.007481831929900074,-0.010566901333715273,-0.010566901333715273,0.015992813615348288,0.015992813615348288,0.014341667310700716,0.014341667310700716,0.013678421432740602,0.013678421432740602
2020-07-10,-0.018820897802883763,-0.018820897802883763,-0.01473934921519544,-0.01473934921519544,-0.026427732903029945,-0.026427732903029945,-0.027567873635183825,-0.027567873635183825,-0.02512038104540651,-0.02512038104540651
2020-07-13,0.009623957598671228,0.009623957598671228,-0.004921573345299723,-0.004921573345299723,0.0011454861380247865,0.0011454861380247865,0.005847057761379407,0.005847057761379407,0.007439765256752268,0.007439765256752268
2020-07-14,-0.008525967487771081,-0.008525967487771081,-0.0062686969627629326,-0.0062686969627629326,-0.0048938772616727196,-0.0048938772616727196,-0.007780358492733855,-0.007780358492733855,-0.011642403081709147,-0.011642403081709147
2020-07-15,-0.004350645347268023,-0.004350645347268023,0.008072768061099933,0.008072768061099933,0.00021385085481220303,0.00021385085481220303,-0.001631931809369411,-0.001631931809369411,-0.0031540478241671886,-0.0031540478241671886
2020-07-16,0.004465534124234977,0.004465534124234977,0.009988211939104508,0.009988211939104508,0.0005919209788344823,0.0005919209788344823,0.0018240683233455475,0.0018240683233455475,0.0010902535524961235,0.0010902535524961235
2020-07-17,-0.012930702060416662,-0.012930702060416662,-0.00395567257529823,-0.00395567257529823,-0.006845099006846532,-0.006845099006846532,-0.012532217611867529,-0.012532217611867529,-0.012093326550003025,-0.012093326550003025
2020-07-20,0.0012355968723644275,-0.0024999999999999996,0.013837394117541903,-0.0025,0.00945861334188305,-0.0025,0.008407712545543488,-0.0025,0.009633310534453687,-0.0025000000000000005
2020-07-21,0.01636176629902849,0.0,0.02405226660984696,0.0,0.0176187852187903,0.0,0.014366513168588975,0.0,0.01537666304624353,0.0
2020-07-22,0.011420487580926952,0.008920487580926954,0.01707309970339295,0.014573099703392949,0.012947523806202356,0.010447523806202355,0.01194744392584425,0.00944744392584425,0.010782707605588316,0.008282707605588316
2020-07-23,0.006757902422992516,0.006757902422992516,0.012378680928770702,0.012378680928770702,0.014231252156498566,0.014231252156498566,0.01274588683527676,0.01274588683527676,0.015037353291229922,0.015037353291229922
2020-07-24,-0.01695668063288169,-0.01695668063288169,-0.03333912510941517,-0.03333912510941517,-0.024986758384452967,-0.024986758384452967,-0.021800933408672864,-0.021800933408672864,-0.015095595171615532,-0.015095595171615532
2020-07-27,-0.006353878969245627,-0.006353878969245627,-0.008543729967132641,-0.008543729967132641,-0.0011459679385825042,-0.0011459679385825042,-0.0044735473953829265,-0.0044735473953829265,-0.004281847358870211,-0.004281847358870211
2020-07-28,-0.02562782063175053,-0.02562782063175053,-0.016380305030233043,-0.016380305030233043,-0.01826950795760467,-0.01826950795760467,-0.02218267570047131,-0.02218267570047131,-0.026370183749718747,-0.026370183749718747
2020-07-29,0.013479579475023413,-0.0024999999999999996,0.019736165850320633,-0.0025,0.01355465574592142,-0.0025,0.014748071781474886,-0.0025,0.016898101404806458,-0.0025000000000000005
2020-07-30,0.008044784283730146,0.0,0.016982132741295963,0.0,0.009157211444377023,0.0,0.00869118715084407,0.0,0.007713229362475282,0.0
2020-07-31,0.0017310700536848648,-0.0007689299463151348,-0.011276415911298864,-0.013776415911298865,-0.0011473919378325425,-0.0036473919378325424,-0.0015215880299143773,-0.004021588029914378,-0.0015605706640338336,-0.004060570664033834
2020-08-03,0.0036829560020835215,0.0036829560020835215,0.005832306059472006,0.005832306059472006,0.00259013169404827,0.00259013169404827,0.0017275741367200823,0.0017275741367200823,0.0011271486248366166,0.0011271486248366166
2020-08-04,0.009751806231287977,0.009751806231287977,0.003075857503608437,0.003075857503608437,0.008114486140969235,0.008114486140969235,0.01517613494753749,0.01517613494753749,0.011704324010168084,0.011704324010168084
2020-08-05,0.017073022465137123,0.017073022465137123,0.020325801165663293,0.020325801165663293,0.010245245265697046,0.010245245265697046,0.016216988560874678,0.016216988560874678,0.015552297589053334,0.015552297589053334
2020-08-06,-0.008877548838904055,-0.008877548838904055,-0.005382495509460839,-0.005382495509460839,-0.002052541439450684,-0.002052541439450684,-0.002691827135625065,-0.002691827135625065,-0.0044363741919831055,-0.0044363741919831055
2020-08-07,-0.007034649093744759,-0.007034649093744759,0.0002162412326019332,0.0002162412326019332,-0.0018215152684255783,-0.0018215152684255783,-0.0020939882763678494,-0.0020939882763678494,-0.007818953117833056,-0.007818953117833056
2020-08-10,-0.004628599892823396,-0.004628599892823396,-0.006392999474397043,-0.006392999474397043,-0.005261561719851681,-0.005261561719851681,-0.01032452797482677,-0.01032452797482677,-0.010083262497300122,-0.010083262497300122
