date,Full_EW,Full_EW_timed,ratio_no_filter_N10,ratio_no_filter_N10_timed,ratio_no_filter_N15,ratio_no_filter_N15_timed,ratio_no_filter_N20,ratio_no_filter_N20_timed,ratio_top70%_N10,ratio_top70%_N10_timed,ratio_top70%_N15,ratio_top70%_N15_timed,ratio_top70%_N20,ratio_top70%_N20_timed,ratio_top50%_N10,ratio_top50%_N10_timed,ratio_top50%_N15,ratio_top50%_N15_timed,ratio_top50%_N20,ratio_top50%_N20_timed,ratio_top30%_N10,ratio_top30%_N10_timed,ratio_top30%_N15,ratio_top30%_N15_timed,ratio_top30%_N20,ratio_top30%_N20_timed,pure_mc_no_filter_N10,pure_mc_no_filter_N10_timed,pure_mc_no_filter_N15,pure_mc_no_filter_N15_timed,pure_mc_no_filter_N20,pure_mc_no_filter_N20_timed
2017-05-05,-0.003520720354051191,-0.003520720354051191,-0.005796793860908157,-0.005796793860908157,-0.006127129907952625,-0.006127129907952625,-0.007228733678773226,-0.007228733678773226,-0.008099007028657424,-0.008099007028657424,-0.009198870789259716,-0.009198870789259716,-0.009372210150889721,-0.009372210150889721,-0.009668100362607148,-0.009668100362607148,-0.010142011250471065,-0.010142011250471065,-0.009754442114568166,-0.009754442114568166,-0.010650401643002195,-0.010650401643002195,-0.009388509128719727,-0.009388509128719727,-0.009388509128719727,-0.009388509128719727,-0.007304603259637888,-0.007304603259637888,-0.0028024478847405183,-0.0028024478847405183,-0.007430151537308961,-0.007430151537308961
2017-05-08,-0.003481600333311648,-0.003481600333311648,-0.0004912204376469886,-0.0004912204376469886,-0.0006450258000073223,-0.0006450258000073223,-0.002091546991162158,-0.002091546991162158,-0.0007201542579569062,-0.0007201542579569062,-0.00012447404799393875,-0.00012447404799393875,-0.002374046567955263,-0.002374046567955263,-0.002398782013330658,-0.002398782013330658,-0.004338361854170336,-0.004338361854170336,-0.007024102954575988,-0.007024102954575988,0.0003332344639933705,0.0003332344639933705,-0.003846236237270484,-0.003846236237270484,-0.003846236237270484,-0.003846236237270484,-0.01553358046052139,-0.01553358046052139,-0.0063604356357218695,-0.0063604356357218695,-0.00270529297051455,-0.00270529297051455
2017-05-09,-0.013561225832469416,-0.0025,-0.00678135835446727,-0.0025,-0.009868527403589922,-0.0025,-0.008830789039451482,-0.0025,-0.012221045976936584,-0.0025,-0.010170187835970176,-0.0025,-0.011112647036255075,-0.0025,-0.007767981591857177,-0.0025,-0.009884869204051634,-0.0025,-0.008714364624337763,-0.0025,-0.0098062820586452,-0.0025000000000000005,-0.009095960855322613,-0.0025,-0.009095960855322613,-0.0025,-0.0013014615348056601,-0.0025,-0.0016685503137111885,-0.0025,-0.006206163345979027,-0.0025000000000000005
2017-05-10,0.01126161797320896,0.0,0.006702830939808214,0.0,0.011887138104732787,0.0,0.009629978913587378,0.0,0.010152311447664177,0.0,0.01212398483842933,0.0,0.010862265621232416,0.0,0.016105476891995263,0.0,0.01367636082874985,0.0,0.01362334162421474,0.0,0.0125047662413454,0.0,0.011809058650437446,0.0,0.011809058650437446,0.0,0.01423553232449084,0.0,0.012692498157309232,0.0,0.014471241544266393,0.0
2017-05-11,-0.002578617423520757,0.0,-0.0016745791013930806,0.0,0.0004112528273526963,0.0,0.0020411870942333267,0.0,0.0009217517508858578,0.0,0.0052575330254839665,0.0,0.001601072220089656,0.0,0.008207533177086269,0.0,0.001994265212601939,0.0,9.593633516324885e-05,0.0,-0.003082743827076251,0.0,-0.0030906890790693975,0.0,-0.0030906890790693975,0.0,-0.006028621567137993,0.0,-0.0035593896770053607,0.0,-0.004427705867583437,0.0
2017-05-12,0.0057640488599282665,0.0,0.004634737440015168,0.0,0.006733221829164782,0.0,0.011185377789744088,0.0,0.0007952598432838577,0.0,0.010251223881303255,0.0,0.006706219363250199,0.0,0.010666914009587991,0.0,0.005396738470031555,0.0,0.005221693495590732,0.0,-0.0018006407541712012,0.0,-0.0013111400224154004,0.0,-0.0013111400224154004,0.0,0.001723911494268471,0.0,0.0013947182564190662,0.0,0.006009373865895995,0.0
2017-05-15,1.888741756425319e-05,0.0,0.006081225989699669,0.0,0.0013749454168865047,0.0,0.002872447944651085,0.0,0.003995865728658865,0.0,0.004036687580083628,0.0,0.0002761233574642081,0.0,0.004692028028535487,0.0,-0.00044084191126230084,0.0,0.0005106695939957467,0.0,-0.002351139883664489,0.0,-0.0006112742858321673,0.0,-0.0006112742858321673,0.0,0.007224104107738427,0.0,0.006935305027077428,0.0,0.00930127395600072,0.0
2017-05-16,-0.00042252703260988307,-0.0028730220821148334,0.0006536574703982496,-0.0018463425296017504,-2.4153278713641858e-05,-0.002524153278713642,-0.0017874602490332127,-0.004287460249033212,0.0005575289416834936,-0.0019424710583165064,0.0011246611992597575,-0.0013753388007402426,-0.003317647058960227,-0.005817647058960227,0.005152286401132845,0.0026522864011328446,-0.0024139220610405634,-0.0049139220610405635,-0.0037247455859295356,-0.006224745585929536,0.0026676219713215443,0.00016762197132154377,0.005358377425456723,0.002858377425456723,0.005358377425456723,0.002858377425456723,0.008504600524628127,0.006004600524628126,0.006537387593937693,0.004037387593937692,0.0038160248995744717,0.0013160248995744712
2017-05-17,0.0023532148667126875,0.0023532148667126875,-0.0035411000403132832,-0.0035411000403132832,-0.002968892881139514,-0.002968892881139514,-0.001642178348489415,-0.001642178348489415,-0.004965844140851295,-0.004965844140851295,-0.0012126901121164583,-0.0012126901121164583,0.0006161753357496637,0.0006161753357496637,-0.002817034957626219,-0.002817034957626219,5.62756982155874e-05,5.62756982155874e-05,-0.0007398536479080609,-0.0007398536479080609,-0.001228535495640837,-0.001228535495640837,-0.0013822025187688047,-0.0013822025187688047,-0.0013822025187688047,-0.0013822025187688047,0.00014506867575597715,0.00014506867575597715,0.0003771467347218452,0.0003771467347218452,0.00020057589008388738,0.00020057589008388738
2017-05-18,-0.0016864224985164297,-0.0025,-0.005925323722579779,-0.0025,-0.006340611848624896,-0.0025,-0.006235796484495121,-0.0025,-0.006567012316371291,-0.0025,-0.007629857034591906,-0.0025,-0.005814617163350615,-0.0025,-0.007941698569629674,-0.0025,-0.005498044219149064,-0.0025,-0.006293200475238567,-0.0025,-0.0036153135672454487,-0.0025000000000000005,-0.006537806035132812,-0.0025,-0.006537806035132812,-0.0025,-0.003941204470938631,-0.0025,-0.00433256211673075,-0.0025,-0.003170450589523078,-0.0025000000000000005
2017-05-19,0.0019526977585035455,-0.0005473022414964536,0.004065822842240585,0.0015658228422405847,0.006426298504501715,0.003926298504501715,0.007189722467337939,0.0046897224673379395,-0.0008947361018214355,-0.0033947361018214356,0.004716683280806093,0.002216683280806093,0.004506976176880413,0.0020069761768804133,0.008144198509304368,0.005644198509304367,0.007063684641821099,0.004563684641821098,0.0053258627314062565,0.0028258627314062565,-0.0004993342202303184,-0.002999334220230319,-0.0008755017803646624,-0.0033755017803646626,-0.0008755017803646624,-0.0033755017803646626,0.002388141455872428,-0.00011185854412757226,0.0005489615996068675,-0.0019510384003931327,0.00036881003104077814,-0.0021311899689592222
2017-05-22,0.0034826886564032337,-0.002499999999999999,0.001477529741048667,-0.0025,0.00258734621078475,-0.0025,0.0020691512879779605,-0.0025,0.004544460389943184,-0.0025,0.002715714602851323,-0.0025,0.0028284378113595018,-0.0025,0.002301227135670114,-0.0025,0.0019868043956521534,-0.0025,0.0034009235070273937,-0.0025,-0.0006210606694406206,-0.0025000000000000005,0.002137555354619985,-0.0025,0.002137555354619985,-0.0025,0.011245352747913719,-0.0025,0.009295997784164322,-0.0025,0.006865484716555442,-0.0025000000000000005
2017-05-23,0.0034903804841664348,0.0,0.0010966821208375,0.0,2.3220284025193675e-05,0.0,-0.0010871673658645387,0.0,0.001374550857575585,0.0,-0.0015623596463078203,0.0,0.0005905409840776474,0.0,-0.001849321612322963,0.0,0.001359290792620286,0.0,-0.0006022394199592003,0.0,0.004294027336771122,0.0,0.00215299191665988,0.0,0.00215299191665988,0.0,0.002275578300903847,0.0,0.005196821469512548,0.0,0.006437956122252875,0.0
2017-05-24,0.002201254147050321,-0.00024874585294967907,-0.0023290916350976907,-0.00482909163509769,-0.00036290058170227455,-0.0028629005817022747,0.002550636588516309,5.063658851630877e-05,-0.0005321336096071993,-0.003032133609607199,0.004073398238372413,0.0015733982383724127,0.0026477229735334673,0.00014772297353346725,0.0046110181625744545,0.0021110181625744544,0.004141217126187232,0.0016412171261872316,0.005200295655427041,0.0027002956554270413,0.00620763432946524,0.0037076343294652394,0.007432934988726093,0.004932934988726092,0.007432934988726093,0.004932934988726092,0.0035642597935226956,0.0010642597935226956,0.0051883186453010495,0.0026883186453010494,0.002972878133691221,0.00047287813369122035
2017-05-25,0.0029031230992255966,0.0029031230992255966,0.00171282937746724,0.00171282937746724,0.004120966636006473,0.004120966636006473,0.0028485277307402413,0.0028485277307402413,0.0028390607712379117,0.0028390607712379117,0.002099755066315634,0.002099755066315634,0.0023359800432033785,0.0023359800432033785,0.001697259703326037,0.001697259703326037,0.0016522315320507109,0.0016522315320507109,0.004588350195276755,0.004588350195276755,0.002064266373152079,0.002064266373152079,0.0028738154819665054,0.0028738154819665054,0.0028738154819665054,0.0028738154819665054,0.00440570858396957,0.00440570858396957,0.0005534716013637044,0.0005534716013637044,0.0031447610388227907,0.0031447610388227907
2017-05-26,-0.0013590735534507398,-0.0013590735534507398,0.009542357403529357,0.009542357403529357,0.007817929725973253,0.007817929725973253,0.005087306898574679,0.005087306898574679,0.01125947190351221,0.01125947190351221,0.007850713732094013,0.007850713732094013,0.0058472938630611485,0.0058472938630611485,0.0018376649413105574,0.0018376649413105574,0.0013865212844014205,0.0013865212844014205,-0.00017355722672053942,-0.00017355722672053942,0.001976879705399548,0.001976879705399548,1.3412826395053706e-05,1.3412826395053706e-05,1.3412826395053706e-05,1.3412826395053706e-05,0.0008871566621932228,0.0008871566621932228,0.0008777852944902742,0.0008777852944902742,0.002176893531947516,0.002176893531947516
2017-05-31,0.000963309196477784,-0.002499999999999999,0.0016586100931366256,-0.0025,-2.423931384995325e-05,-0.0025,0.0013661820454902271,-0.0025,0.001520612663915777,-0.0025,0.0033883600282913775,-0.0025,0.001198248444582123,-0.0025,0.007181800372012104,-0.0025,0.0021902504418459976,-0.0025,0.003546195561382125,-0.0025,-0.0005153713320468658,-0.0025000000000000005,0.002521950397725478,-0.0025,0.002521950397725478,-0.0025,0.00414772484997602,-0.0025,0.004955032363101323,-0.0025,0.004022334555419499,-0.0025000000000000005
2017-06-01,0.002789012192786867,0.0,0.010674310020890943,0.0,0.0071636447034542075,0.0,0.003728601593166726,0.0,0.0005737660028036552,0.0,-0.0013535969928693803,0.0,-0.0015919028692430674,0.0,-0.003947002436889136,0.0,-0.003191056612996738,0.0,-0.001542975753499259,0.0,-0.0028061429860247174,0.0,-0.003821441273087774,0.0,-0.003821441273087774,0.0,0.0014440630566387893,0.0,0.003513287931017403,0.0,0.0024816508999834343,0.0
2017-06-02,0.009286493929114098,0.006837514337277364,0.004797287804741302,0.002297287804741302,0.008844405529978472,0.006344405529978472,0.007014618029558923,0.004514618029558923,0.007647868577510854,0.005147868577510853,0.011620778518899148,0.009120778518899147,0.011662686873072495,0.009162686873072494,0.01164063722508747,0.00914063722508747,0.013380716717961127,0.010880716717961127,0.015361941154502528,0.012861941154502527,0.010759987500649716,0.008259987500649716,0.009687376971262141,0.007187376971262141,0.009687376971262141,0.007187376971262141,0.02262447273887691,0.020124472738876912,0.01640260445789261,0.01390260445789261,0.01705249995794863,0.014552499957948628
2017-06-03,0.005450521285845586,0.005450521285845586,0.004422784346450282,0.004422784346450282,0.002309886676783098,0.002309886676783098,0.003863303509681843,0.003863303509681843,0.0037358812027113108,0.0037358812027113108,0.0034235979953343596,0.0034235979953343596,0.003908095986941174,0.003908095986941174,0.003941720991444986,0.003941720991444986,0.004532796278370318,0.004532796278370318,0.003970039142034951,0.003970039142034951,0.003883023934900321,0.003883023934900321,0.0029679004387834955,0.0029679004387834955,0.0029679004387834955,0.0029679004387834955,0.000729903361258444,0.000729903361258444,0.0021681880394672187,0.0021681880394672187,0.004480712677591903,0.004480712677591903
2017-06-05,0.002932921208192378,0.002932921208192378,0.0007552732094598614,0.0007552732094598614,0.007834418155523371,0.007834418155523371,0.004957269789617903,0.004957269789617903,0.013046877456279762,0.013046877456279762,0.007709217718163213,0.007709217718163213,0.005115198176317743,0.005115198176317743,-0.0003597949079931378,-0.0003597949079931378,-0.0016602814509655431,-0.0016602814509655431,0.0012810481939117039,0.0012810481939117039,-0.0032516767508815932,-0.0032516767508815932,-0.0003654150722978611,-0.0003654150722978611,-0.0003654150722978611,-0.0003654150722978611,0.0011878222000709867,0.0011878222000709867,0.0009798515626460022,0.0009798515626460022,0.002574172553824,0.002574172553824
2017-06-06,0.001379235431179402,0.001379235431179402,-0.002970345078567938,-0.002970345078567938,-0.003668853537905455,-0.003668853537905455,-0.0034659990726267857,-0.0034659990726267857,-0.0029010333808234257,-0.0029010333808234257,-0.004458721909687287,-0.004458721909687287,-0.002779049703715975,-0.002779049703715975,-0.007598958333529849,-0.007598958333529849,-0.0043708034175763185,-0.0043708034175763185,-0.004673212781752718,-0.004673212781752718,-0.003141083519404164,-0.003141083519404164,-0.003958560834125426,-0.003958560834125426,-0.003958560834125426,-0.003958560834125426,0.003362694243295438,0.003362694243295438,0.002700315304706373,0.002700315304706373,0.004008821062085999,0.004008821062085999
2017-06-07,-0.001795728725668231,-0.001795728725668231,-0.006755510929552967,-0.006755510929552967,-0.0028221734046618282,-0.0028221734046618282,-0.0035841967275634656,-0.0035841967275634656,-0.0015123125128008062,-0.0015123125128008062,-0.0027953035012738083,-0.0027953035012738083,-0.003161794629580461,-0.003161794629580461,-0.0014854886199183073,-0.0014854886199183073,-0.003478364076475341,-0.003478364076475341,-0.0018126880344696153,-0.0018126880344696153,-0.0042596214083375,-0.0042596214083375,-0.00399247586366063,-0.00399247586366063,-0.00399247586366063,-0.00399247586366063,-0.0007285492520952455,-0.0007285492520952455,-0.001220233135557273,-0.001220233135557273,-0.004382192474658992,-0.004382192474658992
2017-06-08,0.002363631684057931,0.002363631684057931,0.005632643877474986,0.005632643877474986,0.0035676369090398884,0.0035676369090398884,0.003408932479761279,0.003408932479761279,0.0024034504087381064,0.0024034504087381064,0.003612165914311513,0.003612165914311513,0.002171725983087697,0.002171725983087697,0.007616367877702623,0.007616367877702623,0.004124139846214388,0.004124139846214388,0.004880013954147038,0.004880013954147038,0.0037142420865701855,0.0037142420865701855,0.004771885527561229,0.004771885527561229,0.004771885527561229,0.004771885527561229,0.004060958246126822,0.004060958246126822,0.006543296249337864,0.006543296249337864,0.004803195464750271,0.004803195464750271
2017-06-09,-0.005619661873890338,-0.005619661873890338,-0.011575797349578,-0.011575797349578,-0.010945685230989325,-0.010945685230989325,-0.008947040887905655,-0.008947040887905655,-0.015253065834267667,-0.015253065834267667,-0.011321585866907551,-0.011321585866907551,-0.009974015350121464,-0.009974015350121464,-0.005220134674983535,-0.005220134674983535,-0.005342309381237794,-0.005342309381237794,-0.006577372015173792,-0.006577372015173792,-0.00337877479569002,-0.00337877479569002,-0.0052307930825041815,-0.0052307930825041815,-0.0052307930825041815,-0.0052307930825041815,-0.0113952741339457,-0.0113952741339457,-0.004481062629538239,-0.004481062629538239,-0.003587983700635372,-0.003587983700635372
2017-06-12,-0.00651775777600661,-0.00651775777600661,-0.007768479196906542,-0.007768479196906542,-0.006974051370504383,-0.006974051370504383,-0.0069635759599410325,-0.0069635759599410325,-0.010763680447996683,-0.010763680447996683,-0.009870674402275003,-0.009870674402275003,-0.009019421959919399,-0.009019421959919399,-0.008573842792216891,-0.008573842792216891,-0.008112662632815263,-0.008112662632815263,-0.007074717538523809,-0.007074717538523809,-0.008226579028750769,-0.008226579028750769,-0.009434308003073405,-0.009434308003073405,-0.009434308003073405,-0.009434308003073405,-0.010072574209079777,-0.010072574209079777,-0.007738580940660836,-0.007738580940660836,-0.006326556942760925,-0.006326556942760925
2017-06-13,-0.0026499323630890122,-0.0026499323630890122,-0.006172466283488743,-0.006172466283488743,-0.0038220860846366334,-0.0038220860846366334,-0.0020946772750776556,-0.0020946772750776556,-0.0033632049770595087,-0.0033632049770595087,-0.0004326737758269937,-0.0004326737758269937,-0.0014387011482076388,-0.0014387011482076388,0.0010092467913299986,0.0010092467913299986,-0.0006278578737570393,-0.0006278578737570393,0.0011650184393765643,0.0011650184393765643,0.0010882957196434394,0.0010882957196434394,0.0017800537940871883,0.0017800537940871883,0.0017800537940871883,0.0017800537940871883,-0.006482548619574447,-0.006482548619574447,-0.006386122313308285,-0.006386122313308285,-0.006243107101916984,-0.006243107101916984
2017-06-14,-0.014863926429392271,-0.014863926429392271,-0.010126081916052021,-0.010126081916052021,-0.013346206634045042,-0.013346206634045042,-0.01139916390410521,-0.01139916390410521,-0.012773485674411333,-0.012773485674411333,-0.013422458322663746,-0.013422458322663746,-0.014780572066472115,-0.014780572066472115,-0.010963190038116188,-0.010963190038116188,-0.013415511338613597,-0.013415511338613597,-0.01167590418933491,-0.01167590418933491,-0.009832338060355338,-0.009832338060355338,-0.006145531174663431,-0.006145531174663431,-0.006145531174663431,-0.006145531174663431,-0.0014646311244385759,-0.0014646311244385759,-0.004790425914654587,-0.004790425914654587,-0.011275736071055932,-0.011275736071055932
2017-06-15,0.0014534008457143064,-0.0025,-0.0007907565390304792,-0.0025,-0.0003602427788703602,-0.0025,-0.0013801913160995049,-0.0025,-0.0015572578038050456,-0.0025,-0.0004387512101695415,-0.0025,0.0012749413014360444,-0.0025,0.005028064771618446,-0.0025,0.0030838267409530958,-0.0025,0.0044590966179413275,-0.0025,0.0013413573772189328,-0.0025000000000000005,0.0024310890094308697,-0.0025,0.0024310890094308697,-0.0025,0.00474181385421656,-0.0025,0.005773987427651554,-0.0025,0.0035871058128813917,-0.0025000000000000005
2017-06-16,0.0054427086264422254,0.0,-0.0003854704668285081,0.0,0.005169507260111079,0.0,0.009382036743506352,0.0,0.0041067294720704365,0.0,0.012145438486462537,0.0,0.009905677975603157,0.0,0.014911724620151046,0.0,0.011731971778356127,0.0,0.008566108148397674,0.0,0.01521641274027368,0.0,0.012051073903482283,0.0,0.012051073903482283,0.0,0.003971024282683578,0.0,0.007256259909684956,0.0,0.007095135379865347,0.0
2017-06-19,0.0035465073255231618,0.0011465073255231615,0.006643618966363852,0.004143618966363852,0.004329108151872988,0.001829108151872988,0.00846564293073282,0.005965642930732819,0.005527134594470085,0.0030271345944700846,0.009894662232367747,0.007394662232367746,0.01015326521749373,0.007653265217493729,0.016193847969990127,0.013693847969990127,0.013641763171262682,0.011141763171262682,0.011233179991193255,0.008733179991193255,0.02287581404470348,0.020375814044703476,0.02178056967493405,0.01928056967493405,0.02178056967493405,0.01928056967493405,0.0103238310239695,0.0078238310239695,0.01198295303022295,0.00948295303022295,0.012627610856249572,0.010127610856249572
2017-06-20,0.0012608009319398249,0.0012608009319398249,-0.0006528319112396597,-0.0006528319112396597,-0.00095083084722379,-0.00095083084722379,3.4310746722498574e-06,3.4310746722498574e-06,0.001913892359826563,0.001913892359826563,0.0031503787354311206,0.0031503787354311206,0.0002918621626692209,0.0002918621626692209,-0.0024504073744397448,-0.0024504073744397448,-0.0027718628156060115,-0.0027718628156060115,-0.0009524636625151939,-0.0009524636625151939,-0.0035124609473276883,-0.0035124609473276883,-0.0006620283299092664,-0.0006620283299092664,-0.0006620283299092664,-0.0006620283299092664,0.004643465435095961,0.004643465435095961,0.000660999527969815,0.000660999527969815,0.0009322365385143693,0.0009322365385143693
2017-06-21,0.0038184967208442023,-0.0025,0.0016462179085121043,-0.0025,0.007328620029693936,-0.0025,0.009021439362914618,-0.0025,0.00842148884843651,-0.0025,0.011336635814050007,-0.0025,0.009896544646448086,-0.0025,0.016502960533902322,-0.0025,0.013291862139352547,-0.0025,0.010011427297016692,-0.0025,0.013202372034836386,-0.0025000000000000005,0.01054594929278337,-0.0025,0.01054594929278337,-0.0025,0.004459063297554511,-0.0025,0.005365523611165684,-0.0025,0.004082971098072263,-0.0025000000000000005
2017-06-22,0.0022372587939803916,-0.00026274120601960755,0.006381858006937069,0.0038818580069370687,0.004113092207012103,0.0016130922070121032,0.003453198640223682,0.000953198640223682,0.004390742601998976,0.0018907426019989762,0.0034637607565831895,0.0009637607565831895,0.0032869432095491485,0.0007869432095491485,0.005008828712336889,0.002508828712336889,0.0044425903938421826,0.0019425903938421825,0.007010137940169424,0.004510137940169424,0.007664614551453354,0.005164614551453353,0.006644910751640679,0.004144910751640678,0.006644910751640679,0.004144910751640678,0.0032587871611729833,0.0007587871611729833,0.0025197842555935226,1.9784255593522596e-05,0.004748736338683297,0.002248736338683296
2017-06-23,-0.002583461410464425,-0.002583461410464425,-0.004750581775521345,-0.004750581775521345,-0.005095099587740289,-0.005095099587740289,-0.0037734758187732923,-0.0037734758187732923,-0.005047503149947463,-0.005047503149947463,-0.0035401716674777393,-0.0035401716674777393,-0.004072419277382884,-0.004072419277382884,-0.00200810636036346,-0.00200810636036346,-0.0034057632404807486,-0.0034057632404807486,-0.004353702065242215,-0.004353702065242215,-0.002330000082075601,-0.002330000082075601,-0.0026868263009920306,-0.0026868263009920306,-0.0026868263009920306,-0.0026868263009920306,-0.002037322693084365,-0.002037322693084365,-0.0008549463949925727,-0.0008549463949925727,-0.0014973543806145516,-0.0014973543806145516
2017-06-26,0.0066373024970216065,0.0066373024970216065,0.01053057479385352,0.01053057479385352,0.008072779449565318,0.008072779449565318,0.0070180420572993115,0.0070180420572993115,0.010843373859725326,0.010843373859725326,0.008674083601871437,0.008674083601871437,0.007288101023019028,0.007288101023019028,0.0025223947411235903,0.0025223947411235903,0.0017840930854634265,0.0017840930854634265,0.0012368913637648606,0.0012368913637648606,0.0018919485254727973,0.0018919485254727973,0.003271144195646456,0.003271144195646456,0.003271144195646456,0.003271144195646456,0.006839904328367153,0.006839904328367153,0.004018896739689751,0.004018896739689751,0.0033499816049105237,0.0033499816049105237
2017-06-27,0.0016401406076467554,0.0016401406076467554,0.00748159126262379,0.00748159126262379,0.0053379203262455144,0.0053379203262455144,0.00513561841539404,0.00513561841539404,0.008751115472726237,0.008751115472726237,0.007670718363102077,0.007670718363102077,0.0058004063150981335,0.0058004063150981335,0.0021760332491364553,0.0021760332491364553,0.002484661592918943,0.002484661592918943,0.001164000671395075,0.001164000671395075,0.005167819658950634,0.005167819658950634,0.003480498158508501,0.003480498158508501,0.003480498158508501,0.003480498158508501,0.006077649494334503,0.006077649494334503,0.0068013830889411524,0.0068013830889411524,0.005056561771981106,0.005056561771981106
2017-06-28,-0.0018248680279059283,-0.0018248680279059283,0.004163620083176391,0.004163620083176391,-0.003467608785313261,-0.003467608785313261,-0.0037176677901542277,-0.0037176677901542277,-0.001898850458756496,-0.001898850458756496,-0.00520388841876417,-0.00520388841876417,-0.006177081801217576,-0.006177081801217576,-0.01347624502589161,-0.01347624502589161,-0.011496903480639815,-0.011496903480639815,-0.010993051760680595,-0.010993051760680595,-0.012969668711516003,-0.012969668711516003,-0.01397942954027408,-0.01397942954027408,-0.01397942954027408,-0.01397942954027408,-0.010834463370003468,-0.010834463370003468,-0.011647097472369257,-0.011647097472369257,-0.01003460317805755,-0.01003460317805755
2017-06-29,-0.0021843686361724414,-0.0021843686361724414,-0.003297217523625673,-0.003297217523625673,-0.0029454958473205412,-0.0029454958473205412,-0.0026551169434553385,-0.0026551169434553385,-0.00627741432020581,-0.00627741432020581,-0.0032527356128507915,-0.0032527356128507915,0.0023771645437492,0.0023771645437492,-0.0005206897043832596,-0.0005206897043832596,0.006192739763616555,0.006192739763616555,0.004131289531274116,0.004131289531274116,0.006727915968068598,0.006727915968068598,0.007037796013472662,0.007037796013472662,0.007037796013472662,0.007037796013472662,0.0044216806132809094,0.0044216806132809094,0.003222849931919237,0.003222849931919237,0.005345960932050475,0.005345960932050475
2017-06-30,-0.001989650111050804,-0.0025,-0.009553438463086174,-0.0025,-0.006497986292320287,-0.0025,-0.004974984197305877,-0.0025,-0.009391885615894349,-0.0025,-0.0060853259066180046,-0.0025,-0.005132904438515907,-0.0025,-0.0005575461284548445,-0.0025,-0.0011873932748290039,-0.0025,0.0002398710718066744,-0.0025,-0.003902409410777663,-0.0025000000000000005,-0.004523863239996419,-0.0025,-0.004523863239996419,-0.0025,-0.0030227201627571754,-0.0025,-0.0026659579509510957,-0.0025,-0.002999221538319219,-0.0025000000000000005
2017-07-03,0.0020490398403841294,0.0,-0.0018512988278958308,0.0,-0.001739998705348429,0.0,-0.000385376948317001,0.0,-0.002881938381805815,0.0,-0.0018436331279030394,0.0,0.0031730476008536576,0.0,-0.0009095610185454791,0.0,0.003712072186737769,0.0,0.002695865584845503,0.0,-0.0008746666699588231,0.0,-0.0002931376904207957,0.0,-0.0002931376904207957,0.0,-0.00011357490561559886,0.0,-8.153881998285606e-06,0.0,-0.00024191602461624,0.0
2017-07-04,-0.001859252722303151,0.0,-0.002070596103702505,0.0,-0.0031144496098197026,0.0,-0.002765045735367378,0.0,-0.0035655506131205277,0.0,-0.003007565988653216,0.0,-0.0014609181939803702,0.0,-0.003393380044704686,0.0,-0.00032679545513957637,0.0,-0.002496981385588837,0.0,-0.0023780256652115254,0.0,-0.0034445606203890463,0.0,-0.0034445606203890463,0.0,-0.005990709635155179,0.0,-0.00653825920824321,0.0,-0.004282103933820636,0.0
2017-07-05,0.0017961095853585237,0.0,-0.003391954276673348,0.0,0.00072663921508637,0.0,0.00046747614481282285,0.0,1.1353170347194573e-05,0.0,0.0010835947370505155,0.0,0.0012669034398821051,0.0,0.0020760161324664406,0.0,-0.00033301544675601335,0.0,-0.00024289882802911995,0.0,-0.0023355369253087125,0.0,-9.866386472011921e-05,0.0,-9.866386472011921e-05,0.0,0.0008797254290947572,0.0,0.0015904046094353287,0.0,0.001373837679324036,0.0
2017-07-06,0.004622639276475663,0.0,0.004041876553840907,0.0,0.0016368229353057226,0.0,0.0025128722972607045,0.0,-0.003161060521266368,0.0,-0.00012891173829297667,0.0,-0.0013514063564265156,0.0,-0.0025733794144289666,0.0,-0.0024022552725479814,0.0,-0.0004967049730960963,0.0,-0.003028728479326726,0.0,-0.0031894576232915405,0.0,-0.0031894576232915405,0.0,0.0033114250235438906,0.0,0.005567793772709114,0.0,0.004702360268317213,0.0
2017-07-07,-0.0024072121293117373,-0.004907212129311738,-0.008470763344782141,-0.010970763344782142,-0.0036472705254992016,-0.006147270525499201,-0.0015604108723827172,-0.004060410872382717,-0.006272793093614016,-0.008772793093614017,-0.0007140645958233563,-0.0032140645958233563,-0.003585293983406929,-0.006085293983406929,0.004643297596135132,0.002143297596135132,-0.0007601087847975377,-0.003260108784797538,-0.0014213184731324269,-0.003921318473132427,-0.0054937974722392485,-0.007993797472239248,-0.005306364199622101,-0.0078063641996221015,-0.005306364199622101,-0.0078063641996221015,-0.0020727679834052436,-0.004572767983405244,-0.003442670214292335,-0.0059426702142923345,-0.0032286256510247638,-0.005728625651024765
2017-07-10,-0.0033124421754112386,-0.0033124421754112386,0.010727922801426173,0.010727922801426173,0.009182818831623862,0.009182818831623862,0.005618189809518099,0.005618189809518099,0.013980804255844727,0.013980804255844727,0.0092573595516621,0.0092573595516621,0.006223861622138855,0.006223861622138855,0.001464976493971349,0.001464976493971349,-0.0002745084295113926,-0.0002745084295113926,-0.0013262601819754023,-0.0013262601819754023,0.0031287561242271285,0.0031287561242271285,0.0027737120500625186,0.0027737120500625186,0.0027737120500625186,0.0027737120500625186,-0.0005609285093251759,-0.0005609285093251759,-0.00015904773527422757,-0.00015904773527422757,0.00038420080561852855,0.00038420080561852855
