A,B,n,beta_AB,t_AB,p_AB,L_strict,L_loose,S_undir,A_name,B_name
1000,T000,4245,-0.014528762391133756,-0.369846073074607,0.7114971840992107,0,0,1,水泥,交通運輸及航運
1000,U000,4245,0.029616464736977863,0.7670786650022975,0.4430347459771081,0,0,1,水泥,金融
1000,V000,4245,-0.0058351685450227205,-0.22945468800002106,0.818515534868932,0,0,0,水泥,貿易百貨
1000,W000,4245,0.027881286202242284,1.5859941287466142,0.11274064142813432,0,0,0,水泥,油電燃氣
1000,X000,4245,0.01245573020307345,0.49494142373291095,0.6206414691791413,0,0,1,水泥,其他
1000,Y000,4245,-0.005940151794659832,-0.20933506100405752,0.8341866833170879,0,0,0,水泥,文化創意
2000,1000,4245,0.00524277388163728,0.21138043601918077,0.832590421639885,0,0,0,造紙,水泥
2000,3000,4245,-0.028531021143394973,-1.3595635079366521,0.17396809262666635,0,0,0,造紙,汽車
2000,4100,4245,-0.05118846921814759,-1.8198519039047607,0.06878156097441293,0,0,0,造紙,太空衛星科技
2000,5100,4245,-0.05201273216268769,-1.6819025758481414,0.09258773312657728,0,0,0,造紙,區塊鏈
2000,5200,4245,-0.03810015932192651,-1.4180954926697802,0.1561628870342838,0,0,0,造紙,金融科技
2000,5300,4245,-0.03556087194326297,-1.4807777023632747,0.1386658201819145,0,0,0,造紙,人工智慧
2000,5400,4245,-0.029145060708355246,-1.3421464886877865,0.1795485029319671,0,0,0,造紙,雲端運算
2000,5500,4245,-0.026094142656857586,-1.2070552706604818,0.22741085917646142,0,0,1,造紙,資通訊安全
2000,5600,4245,-0.02274820859924274,-1.0139476381980064,0.31060773826556853,0,0,0,造紙,大數據
2000,5700,4245,-0.039516708268057914,-1.6288206834050016,0.10335098480241782,0,0,0,造紙,體驗科技
2000,5800,4245,-0.02706704998296479,-1.1946761187858397,0.2322135964412193,0,0,0,造紙,運動科技
2000,6000,4245,-0.06993170035957776,-2.866140121857204,0.004155102867785938,0,0,0,造紙,自動化
2000,B000,4245,-0.03724234571889533,-1.784201768554395,0.07439088504908657,0,0,0,造紙,休閒娛樂
2000,C100,4245,-0.03449271359869042,-1.2771891496696244,0.20153547672061656,0,1,1,造紙,製藥
2000,C200,4245,-0.03306838860387644,-1.6556000574701197,0.09780283854692845,0,0,0,造紙,醫療器材
2000,C300,4245,-0.0354586457136513,-1.5720936366016673,0.11592883706045949,0,0,0,造紙,食品生技
2000,C400,4245,-0.03573283541691134,-1.2165809027972123,0.22376371236713954,0,0,0,造紙,再生醫療
2000,D000,4245,-0.02005174703115402,-0.7762119308549796,0.4376238627130108,0,0,0,造紙,半導體
2000,F000,4245,-0.03316828717933586,-1.4340228326795823,0.15156574719939775,0,0,1,造紙,電腦週邊
2000,G000,4245,-0.044099510568436896,-1.8258825310312385,0.06786795808057992,0,0,0,造紙,平面顯示器
2000,H000,4245,-0.04150745716539848,-1.7475479841524366,0.08054232908952098,0,0,0,造紙,觸控面板
2000,I000,4245,-0.04691279716904705,-2.0395268091610337,0.041397478375754256,0,0,0,造紙,通信網路
2000,J000,4245,-0.05665133676346982,-2.0646616696397246,0.038955023739294166,0,0,0,造紙,被動元件
2000,K000,4245,-0.0453589473941365,-1.9413295108528845,0.052218322218585266,0,0,0,造紙,連接器
2000,L000,4245,-0.05187264862257299,-2.162602064191025,0.0305717993662998,0,1,1,造紙,印刷電路板
2000,M000,4245,-0.002855971953716447,-0.14485451964280247,0.8848257356691733,0,0,0,造紙,食品
2000,N000,4245,-0.004735128790396235,-0.23174882765890725,0.8167331046025597,0,0,1,造紙,石化及塑橡膠
2000,O000,4245,-0.0015298793380892162,-0.07661928539715919,0.9389264165230486,0,0,0,造紙,紡織
2000,P000,4245,-0.02516397974410781,-1.3519910076853212,0.17637819195225168,0,0,0,造紙,電機機械
2000,Q000,4245,0.004038280473442753,0.1475534035594513,0.8826952310235285,0,0,0,造紙,鋼鐵
2000,R000,4245,-0.027024249070964013,-1.3701142004684608,0.17065125568387163,0,0,1,造紙,軟體服務
2000,R300,4245,-0.03385558453739987,-1.588014248853588,0.11228311712474771,0,0,0,造紙,電子商務
2000,S000,4245,-0.024403282796405735,-1.2440786832573156,0.2134706056357234,0,0,0,造紙,建材營造
2000,T000,4245,-0.0199345319117218,-0.6497777221085752,0.5158358112134462,0,0,0,造紙,交通運輸及航運
2000,U000,4245,-0.014873000181038097,-0.6300294368316404,0.5286753248932058,0,0,0,造紙,金融
2000,V000,4245,-0.023214241406297242,-1.2808954351644746,0.20023039641051088,0,0,0,造紙,貿易百貨
2000,W000,4245,0.018093001146483875,1.4938074881779035,0.13522594377563374,0,0,0,造紙,油電燃氣
2000,X000,4245,-0.02271086915964395,-1.2282844279204463,0.21934021453901542,0,0,2,造紙,其他
2000,Y000,4245,-0.03828053361687965,-1.8479188447638104,0.06461408393360547,0,0,0,造紙,文化創意
3000,1000,4245,0.0029749525815885663,0.04862743645661291,0.9612162046938396,0,0,0,汽車,水泥
3000,2000,4245,0.023414847647650203,0.3229114608100648,0.7467622964299494,0,0,0,汽車,造紙
3000,4100,4245,0.1001292332565009,1.3964721472447426,0.1625723623305908,0,0,2,汽車,太空衛星科技
3000,5100,4245,0.03252406907141505,0.45923420400437426,0.6460659907694952,0,0,0,汽車,區塊鏈
3000,5200,4245,0.028259835753356468,0.41180122027086863,0.6804851269015149,0,0,0,汽車,金融科技
3000,5300,4245,0.044091287492711885,0.7672554033331793,0.44292967813048634,0,0,4,汽車,人工智慧
3000,5400,4245,0.03442123589684541,0.643622898395394,0.5198199979148166,1,1,4,汽車,雲端運算
3000,5500,4245,-0.0019314224295812728,-0.035669586093270846,0.9715458218941934,0,0,0,汽車,資通訊安全
3000,5600,4245,0.018537051774624273,0.3319706093663088,0.7399114520210262,0,0,1,汽車,大數據
3000,5700,4245,0.04193344160778968,0.6785165859248404,0.49744421120687476,0,0,5,汽車,體驗科技
3000,5800,4245,0.038817626334847206,0.7011672528171223,0.4831986437713518,0,0,4,汽車,運動科技
3000,6000,4245,0.09121912986376549,1.493539360134604,0.13529605922372387,0,0,0,汽車,自動化
3000,B000,4245,0.02063277244841063,0.39378601150282233,0.6937390329189945,0,0,2,汽車,休閒娛樂
3000,C100,4245,0.029585765106706196,0.4034907253538673,0.6865872563012885,0,0,0,汽車,製藥
3000,C200,4245,0.037181695369488246,0.6907109904971158,0.48974718120187877,0,1,7,汽車,醫療器材
3000,C300,4245,0.051894988196264986,0.8197628384906158,0.41235131962349736,0,0,0,汽車,食品生技
3000,C400,4245,0.017362277328845023,0.2250579479398445,0.8219341944447955,0,0,0,汽車,再生醫療
3000,D000,4245,0.04804048754478927,0.73024157878537,0.46524253142613636,0,0,6,汽車,半導體
3000,F000,4245,0.03775008757462625,0.6395237738220458,0.5224822528796983,1,1,17,汽車,電腦週邊
3000,G000,4245,0.05438908883861948,0.8993383326835005,0.36847247535893135,0,0,11,汽車,平面顯示器
3000,H000,4245,0.058376960584438954,0.9719274799703439,0.33108662769280084,0,0,3,汽車,觸控面板
3000,I000,4245,0.056355901064531595,0.976891660561796,0.3286227908253928,0,0,7,汽車,通信網路
3000,J000,4245,0.046473812355089246,0.6974211536705064,0.4855392669936559,0,0,3,汽車,被動元件
3000,K000,4245,0.07962368501822323,1.3806971754581412,0.16737209014101784,0,0,3,汽車,連接器
3000,L000,4245,0.0538610848174309,0.8703497188580906,0.38410931582191066,0,0,1,汽車,印刷電路板
3000,M000,4245,0.02479900464390532,0.5050986935871684,0.6134895189076557,0,0,0,汽車,食品
3000,N000,4245,0.020815622194594003,0.3955443116528258,0.6924412261198079,0,0,6,汽車,石化及塑橡膠
3000,O000,4245,0.027979949032379325,0.5477232069099166,0.5838819747945857,0,0,0,汽車,紡織
3000,P000,4245,0.053084333653340525,0.9995863205132165,0.31751074592180817,0,0,21,汽車,電機機械
3000,Q000,4245,0.047654643848876785,0.7789916149154602,0.4359846541605036,0,0,0,汽車,鋼鐵
3000,R000,4245,0.015412238214582624,0.3037877627413017,0.761289590336545,0,0,1,汽車,軟體服務
3000,R300,4245,0.04656908644820816,0.891017735916052,0.3729196554008605,0,0,0,汽車,電子商務
3000,S000,4245,0.02719419383660384,0.520563309213084,0.602671014525822,0,0,3,汽車,建材營造
3000,T000,4245,0.08320071600913598,1.2291196466133623,0.21902695002942651,0,0,0,汽車,交通運輸及航運
3000,U000,4245,0.05949564174674506,1.0571959510323161,0.29042216734299686,0,0,0,汽車,金融
3000,V000,4245,-0.000482625935029833,-0.010408930018979462,0.9916950254118689,0,0,1,汽車,貿易百貨
3000,W000,4245,-0.026358563031436626,-0.9455535131242042,0.34437636430589535,0,0,0,汽車,油電燃氣
3000,X000,4245,0.040975613725090086,0.8419634790049472,0.399808396223134,0,0,12,汽車,其他
3000,Y000,4245,0.018026724787790348,0.3351095111221191,0.7375424784331667,0,0,0,汽車,文化創意
4100,1000,4245,-0.0030899249498514253,-0.09474355067414392,0.9245185251045914,0,0,0,太空衛星科技,水泥
4100,2000,4245,0.035389169471463755,0.9861640531570794,0.32405261582947975,0,0,0,太空衛星科技,造紙
4100,3000,4245,0.044863780466671645,1.6111867404802576,0.1071390269435897,0,0,2,太空衛星科技,汽車
4100,5100,4245,0.06807342209341796,1.8426552910182186,0.06537935563568975,0,0,1,太空衛星科技,區塊鏈
4100,5200,4245,0.07821280311113035,2.264482392686608,0.023544461488080322,0,0,1,太空衛星科技,金融科技
4100,5300,4245,0.04725048431690168,1.4621907625244746,0.1436889422802919,0,0,5,太空衛星科技,人工智慧
4100,5400,4245,0.045487664920960805,1.5537482907830575,0.12024446922252255,0,1,5,太空衛星科技,雲端運算
4100,5500,4245,0.056431556912445585,2.029704730934509,0.04238656173347745,0,0,2,太空衛星科技,資通訊安全
4100,5600,4245,0.05850383195257304,2.0356509104370146,0.041785421709946584,0,0,3,太空衛星科技,大數據
4100,5700,4245,0.04283036012717255,1.2155565952714145,0.22415387714053137,0,0,3,太空衛星科技,體驗科技
4100,5800,4245,0.04386528963640906,1.4899392704580208,0.13624020469097453,0,0,2,太空衛星科技,運動科技
4100,6000,4245,0.07133973723823835,2.0910343050566205,0.03652498891816333,0,0,0,太空衛星科技,自動化
4100,B000,4245,0.04947873984970549,1.8201911221807838,0.06872990461636327,0,0,2,太空衛星科技,休閒娛樂
4100,C100,4245,0.06442261809874342,1.7192208777586717,0.08557416063887648,0,0,0,太空衛星科技,製藥
4100,C200,4245,0.06218258823654381,2.3519886446099068,0.018673344983778827,0,0,3,太空衛星科技,醫療器材
4100,C300,4245,0.06597040554229301,2.074726388869327,0.03801190021831189,0,0,0,太空衛星科技,食品生技
4100,C400,4245,0.102023252051116,2.435510592846519,0.014870789185028486,0,0,0,太空衛星科技,再生醫療
4100,D000,4245,0.011209665605129725,0.3288649230814928,0.7422577882402037,0,0,6,太空衛星科技,半導體
4100,F000,4245,0.037055097254838285,1.2155481504621712,0.2241570958381891,0,0,4,太空衛星科技,電腦週邊
4100,G000,4245,0.06031326104890437,1.871365846961127,0.06129438937854481,0,0,2,太空衛星科技,平面顯示器
4100,H000,4245,0.04939791944328716,1.5413616664193721,0.1232287881892904,0,0,2,太空衛星科技,觸控面板
4100,I000,4245,0.07397182331043074,2.253758024176026,0.024211394838339933,0,0,10,太空衛星科技,通信網路
4100,J000,4245,0.05974176621376726,1.7268018158611493,0.0842032622772318,0,0,1,太空衛星科技,被動元件
4100,K000,4245,0.05856384832474482,1.8934530326553802,0.05829764856130832,0,0,2,太空衛星科技,連接器
4100,L000,4245,0.046330430571849344,1.4026677484950574,0.16071593894450598,0,0,2,太空衛星科技,印刷電路板
4100,M000,4245,0.013934328855643696,0.5599255290206567,0.5755302347849747,0,0,0,太空衛星科技,食品
4100,N000,4245,0.03236848407707385,1.2407694753056975,0.21469092057237016,0,0,0,太空衛星科技,石化及塑橡膠
4100,O000,4245,0.02620288940114526,1.02751994015721,0.30417570097147006,0,0,0,太空衛星科技,紡織
4100,P000,4245,0.03119967599753674,1.240199079365555,0.2149017688444237,0,0,3,太空衛星科技,電機機械
4100,Q000,4245,-0.00962893587057551,-0.3032890786503701,0.7616695684528885,0,0,0,太空衛星科技,鋼鐵
4100,R000,4245,0.0324840531627973,1.2899740912092146,0.19705965389841984,0,0,3,太空衛星科技,軟體服務
4100,R300,4245,0.040636528137849334,1.476294764187403,0.13986477910752854,0,0,1,太空衛星科技,電子商務
4100,S000,4245,0.014238544411387,0.5560932911465656,0.5781470811334763,0,0,1,太空衛星科技,建材營造
4100,T000,4245,0.05254178289911502,1.4748935111655197,0.1402411751317653,0,0,0,太空衛星科技,交通運輸及航運
4100,U000,4245,0.009907542080295269,0.3381991506516974,0.7352131158692103,0,0,0,太空衛星科技,金融
4100,V000,4245,0.02677865216037126,1.122760702447652,0.2615391394432668,0,0,0,太空衛星科技,貿易百貨
4100,W000,4245,-0.0328555365961519,-1.9952286342690513,0.04601794936979079,0,0,0,太空衛星科技,油電燃氣
4100,X000,4245,0.02155322947245194,0.8905789290360485,0.37315510743559277,0,0,1,太空衛星科技,其他
4100,Y000,4245,0.03504521579512894,1.2919388536251486,0.19637832097787333,0,0,0,太空衛星科技,文化創意
5100,1000,4245,0.03428364735831876,1.6826807524395688,0.09243690973628282,0,0,0,區塊鏈,水泥
5100,2000,4245,0.0348693993471142,1.4202492250903695,0.15553513742425634,0,0,0,區塊鏈,造紙
5100,3000,4245,0.02336293993833234,1.2479364980202,0.21205431329172542,0,0,0,區塊鏈,汽車
5100,4100,4245,-0.006135630418493098,-0.2433621269565898,0.8077248802669024,0,0,1,區塊鏈,太空衛星科技
5100,5200,4245,0.0067914725854355835,0.28799390581840983,0.7733514035932633,0,0,4,區塊鏈,金融科技
5100,5300,4245,0.0219907051063657,1.0397663505895687,0.2984484659672815,0,0,6,區塊鏈,人工智慧
5100,5400,4245,0.01802557109177841,0.9248369836343915,0.35505070970170116,0,0,5,區塊鏈,雲端運算
5100,5500,4245,0.021182095809361815,1.0956580610627795,0.27322844257645884,0,0,4,區塊鏈,資通訊安全
5100,5600,4245,0.015109807505568427,0.760836676206412,0.44675462504476104,0,0,4,區塊鏈,大數據
5100,5700,4245,0.015288728095698992,0.6867141416495401,0.4922628836316041,0,0,2,區塊鏈,體驗科技
5100,5800,4245,0.01415570445019005,0.7325858105765113,0.463811088036883,0,0,2,區塊鏈,運動科技
5100,6000,4245,0.01958911682021149,0.8805460053536974,0.3785635942596959,0,0,0,區塊鏈,自動化
5100,B000,4245,0.0076226232929179644,0.438944561363148,0.660701706996178,0,0,0,區塊鏈,休閒娛樂
5100,C100,4245,0.011821258282825133,0.4791523108745629,0.6318302777223499,0,0,0,區塊鏈,製藥
5100,C200,4245,0.0171883483574093,0.9254384106906431,0.35473790656884396,0,0,0,區塊鏈,醫療器材
5100,C300,4245,0.020414175894123136,0.9675540975880272,0.33326711134586573,0,0,0,區塊鏈,食品生技
5100,C400,4245,0.007116373607044402,0.2427453639683574,0.8082026628993308,0,0,0,區塊鏈,再生醫療
5100,D000,4245,-0.0016833323657894643,-0.07191336416041154,0.9426708545254813,0,0,1,區塊鏈,半導體
5100,F000,4245,0.006917222364069261,0.3236729543855974,0.7461856487717176,0,0,5,區塊鏈,電腦週邊
5100,G000,4245,0.01340398611595046,0.6469094794626039,0.5176905303209582,0,0,1,區塊鏈,平面顯示器
5100,H000,4245,0.008785265182445278,0.43262779880931795,0.6652851906216746,0,0,0,區塊鏈,觸控面板
5100,I000,4245,0.015600108869842652,0.7991676796797336,0.42419319002738076,0,0,2,區塊鏈,通信網路
5100,J000,4245,-0.005996139274517715,-0.25164959175737245,0.8013119231455146,0,0,0,區塊鏈,被動元件
5100,K000,4245,0.022893291324752117,1.1523224800241765,0.24918858267807076,0,0,0,區塊鏈,連接器
5100,L000,4245,0.011127789856442432,0.5373266125363929,0.59104202590187,0,0,0,區塊鏈,印刷電路板
5100,M000,4245,0.006164240336917386,0.3836060074700957,0.7012704867505508,0,0,0,區塊鏈,食品
5100,N000,4245,0.020015828066523366,1.174980073125651,0.24000268813080283,0,0,0,區塊鏈,石化及塑橡膠
5100,O000,4245,0.020223080684666016,1.2142986012612884,0.22463371959014655,0,0,0,區塊鏈,紡織
5100,P000,4245,0.0033156167455095716,0.20866106740918614,0.8347128347894447,0,0,0,區塊鏈,電機機械
5100,Q000,4245,0.020373019981526384,0.9321857750899789,0.3512405255634622,0,0,0,區塊鏈,鋼鐵
5100,R000,4245,0.01952450991887281,1.16229352026702,0.2451162577759246,0,0,5,區塊鏈,軟體服務
5100,R300,4245,0.0014087445661567792,0.0724132283900852,0.9422730576995905,0,0,3,區塊鏈,電子商務
5100,S000,4245,0.0020530233171474938,0.12676589995960588,0.899125685841789,0,0,0,區塊鏈,建材營造
5100,T000,4245,0.05339415631006558,2.23839962917216,0.025195006200993447,0,0,0,區塊鏈,交通運輸及航運
5100,U000,4245,0.012406716485390726,0.6472335820545444,0.5174807799803305,0,0,0,區塊鏈,金融
5100,V000,4245,0.008240723302618071,0.5476294671452655,0.583946351795706,0,0,0,區塊鏈,貿易百貨
5100,W000,4245,-0.004338697157720629,-0.42401064239952424,0.671558051876425,0,0,0,區塊鏈,油電燃氣
5100,X000,4245,0.014718049899436793,0.940928287871772,0.3467416100466967,0,0,1,區塊鏈,其他
5100,Y000,4245,1.022975967498575e-05,0.0005595183540249049,0.999553568967131,0,0,2,區塊鏈,文化創意
5200,1000,4245,0.0184413078741746,0.7683279929862946,0.44229234797309824,0,0,0,金融科技,水泥
5200,2000,4245,0.024235319821580073,0.9216648388028136,0.3567034264120501,0,0,0,金融科技,造紙
5200,3000,4245,0.021061423459297818,1.0368320830591282,0.29981412060525703,0,0,0,金融科技,汽車
5200,4100,4245,0.022046234745034234,0.8054376339310734,0.42056718193050135,0,0,1,金融科技,太空衛星科技
5200,5100,4245,0.014720892062476731,0.5055697479664621,0.6131587232469606,0,0,4,金融科技,區塊鏈
5200,5300,4245,0.04036305587891139,1.7006404496263925,0.08901052368888589,0,0,15,金融科技,人工智慧
5200,5400,4245,0.030969018835700347,1.3456997796965067,0.17839935746392854,0,0,15,金融科技,雲端運算
5200,5500,4245,0.03421917090741768,1.3731967478656775,0.16969119044666658,0,0,11,金融科技,資通訊安全
5200,5600,4245,0.03381468858291734,1.3206019038790353,0.1866341377046945,0,0,14,金融科技,大數據
5200,5700,4245,0.03161897670613964,1.3380762029298836,0.18087159727822977,0,0,1,金融科技,體驗科技
5200,5800,4245,0.027596627558710802,1.3178259422279548,0.18756192147987105,0,0,1,金融科技,運動科技
5200,6000,4245,0.008605545550613011,0.3359930974227223,0.7368760716651134,0,0,0,金融科技,自動化
5200,B000,4245,0.00362734480297224,0.1856984926417389,0.852681210459548,0,0,2,金融科技,休閒娛樂
5200,C100,4245,0.02330073367148336,0.8935402119942963,0.3715679477772872,0,0,0,金融科技,製藥
5200,C200,4245,0.02022584250843572,1.0028299986319165,0.3159428921390848,0,0,1,金融科技,醫療器材
5200,C300,4245,0.02306706287907612,0.9503832390992013,0.34191755733804075,0,0,0,金融科技,食品生技
5200,C400,4245,0.005171623629559739,0.17348708279771966,0.8622685803666987,0,0,0,金融科技,再生醫療
5200,D000,4245,0.021331167918448028,0.9056091826754993,0.3651427467159851,0,0,0,金融科技,半導體
5200,F000,4245,0.026533491249968764,1.222701575097583,0.2214424318604037,0,0,3,金融科技,電腦週邊
5200,G000,4245,0.023357171422233744,1.0491051404831193,0.294129730487816,0,0,0,金融科技,平面顯示器
5200,H000,4245,0.004625105637992227,0.20437347707627504,0.8380616549849175,0,0,0,金融科技,觸控面板
5200,I000,4245,0.02536384876365894,1.1699369450958266,0.24202634477936436,0,0,2,金融科技,通信網路
5200,J000,4245,0.025254791900193932,1.0254316073632619,0.3051595807570109,0,0,0,金融科技,被動元件
5200,K000,4245,0.018645043208631643,0.8660575682343467,0.38645859275612293,0,0,0,金融科技,連接器
5200,L000,4245,0.014902941729047844,0.6630165598177197,0.507319948311404,0,0,0,金融科技,印刷電路板
5200,M000,4245,0.015493543314223548,0.8111426914213667,0.417283731781951,0,0,0,金融科技,食品
5200,N000,4245,0.015607122790726891,0.7998997618112965,0.42376887580840705,0,0,0,金融科技,石化及塑橡膠
5200,O000,4245,0.009748775363778035,0.5383831833835301,0.5903125337849118,0,0,0,金融科技,紡織
5200,P000,4245,0.010860863296409671,0.6136687076674245,0.5394342706607705,0,0,0,金融科技,電機機械
5200,Q000,4245,-0.006608960433693048,-0.31879042264033486,0.7498854412950324,0,0,0,金融科技,鋼鐵
5200,R000,4245,0.047631027690179975,2.119495337475685,0.03404862737631184,0,0,18,金融科技,軟體服務
5200,R300,4245,0.016387739561263482,0.6879598127763181,0.49147808883780475,0,0,15,金融科技,電子商務
5200,S000,4245,0.002815050853005396,0.14444090810399718,0.8851523154860954,0,0,0,金融科技,建材營造
5200,T000,4245,0.03356296541115163,1.42998222249237,0.1527221214448178,0,0,0,金融科技,交通運輸及航運
5200,U000,4245,0.011056581926889181,0.49408845885550373,0.6212437082427715,0,0,2,金融科技,金融
5200,V000,4245,0.02050039054655914,1.138016107233996,0.25511375656820046,0,0,0,金融科技,貿易百貨
5200,W000,4245,-0.001715178288000969,-0.14628509584200472,0.8836963310829085,0,0,0,金融科技,油電燃氣
5200,X000,4245,0.0163911305700897,0.9044823086814441,0.3657397110909405,0,0,2,金融科技,其他
5200,Y000,4245,-0.0007607458693863875,-0.036528637525446696,0.9708608444987404,0,0,1,金融科技,文化創意
5300,1000,4245,-0.02969327317680308,-0.6086584322527907,0.5427508648972994,0,0,0,人工智慧,水泥
5300,2000,4245,0.004657240637581581,0.08329162548477305,0.9336196590524017,0,0,0,人工智慧,造紙
5300,3000,4245,0.016890391335138536,0.40790325305783603,0.6833447043896124,0,0,4,人工智慧,汽車
5300,4100,4245,0.022995513224441745,0.39675513574835836,0.6915480375066507,0,0,5,人工智慧,太空衛星科技
5300,5100,4245,0.023713496905055257,0.3938664210757413,0.69367966272368,0,0,6,人工智慧,區塊鏈
5300,5200,4245,0.03774955824348676,0.6753468941589013,0.49945539696724894,0,0,15,人工智慧,金融科技
5300,5400,4245,0.008421128712768351,0.13422473849852276,0.8932248644225107,0,0,49,人工智慧,雲端運算
5300,5500,4245,0.017723043650907135,0.3292680878421386,0.7419530626788962,0,0,26,人工智慧,資通訊安全
5300,5600,4245,0.014404019670026387,0.25118620977021855,0.8016701458593832,0,0,46,人工智慧,大數據
5300,5700,4245,-0.0166978683761193,-0.30291876810876434,0.7619517680475996,0,0,12,人工智慧,體驗科技
5300,5800,4245,0.0021910275795955295,0.05035903223807629,0.9598362824769894,0,0,5,人工智慧,運動科技
5300,6000,4245,0.02497577436129733,0.46548473780415794,0.6415843640149277,0,0,5,人工智慧,自動化
5300,B000,4245,-0.006779069213811057,-0.17055849049613303,0.8645709393573842,0,0,1,人工智慧,休閒娛樂
5300,C100,4245,-0.03931948795014433,-0.737054423305751,0.46108925389066957,0,0,0,人工智慧,製藥
5300,C200,4245,-4.413484031536152e-05,-0.0011072815067785934,0.9991165173618144,0,0,7,人工智慧,醫療器材
5300,C300,4245,0.00991745547990701,0.22175241226859366,0.8245066266038411,0,0,0,人工智慧,食品生技
5300,C400,4245,-0.023821110567524215,-0.39647263222477713,0.6917563935537976,0,0,0,人工智慧,再生醫療
5300,D000,4245,-0.009952550077224497,-0.19313626948840515,0.8468522484230654,0,0,16,人工智慧,半導體
5300,F000,4245,-0.0077596092603101924,-0.15708184573743025,0.8751803449589995,0,0,27,人工智慧,電腦週邊
5300,G000,4245,0.019784436261165435,0.4210015344733758,0.6737539613617566,0,0,9,人工智慧,平面顯示器
5300,H000,4245,0.00454352120629832,0.09654113096024237,0.923090808682382,0,0,3,人工智慧,觸控面板
5300,I000,4245,0.027502777909337542,0.5946041873643013,0.5521080804001389,0,0,16,人工智慧,通信網路
5300,J000,4245,0.017705652173371545,0.3531465796816573,0.7239785540967577,0,0,1,人工智慧,被動元件
5300,K000,4245,0.02039023154965851,0.462307772744988,0.6438606264309743,0,0,1,人工智慧,連接器
5300,L000,4245,0.009755739654085788,0.20813945503041922,0.8351200810416297,0,0,5,人工智慧,印刷電路板
5300,M000,4245,-0.01985003890408994,-0.49354757856169845,0.6216257303603376,0,0,0,人工智慧,食品
