date,Full_EW,Full_EW_timed,MC_top5,MC_top5_timed,TV_top5,TV_top5_timed,MC_top10,MC_top10_timed,TV_top10,TV_top10_timed,MC_top15,MC_top15_timed,TV_top15,TV_top15_timed,MC_top20,MC_top20_timed,TV_top20,TV_top20_timed,MC_top25,MC_top25_timed,TV_top25,TV_top25_timed,MC_top30,MC_top30_timed,TV_top30,TV_top30_timed
2017-03-16,0.008032373749437167,0.008032373749437167,0.010698599735196535,0.010698599735196535,0.004654280870547179,0.004654280870547179,0.009292445814954543,0.009292445814954543,0.009368969189668199,0.009368969189668199,0.008897290503863587,0.008897290503863587,0.006480137146674872,0.006480137146674872,0.0059589005402533365,0.0059589005402533365,0.006416323717404937,0.006416323717404937,0.008176481345118752,0.008176481345118752,0.01024026989891386,0.01024026989891386,0.00835000842390508,0.00835000842390508,0.010366875180842883,0.010366875180842883
2017-03-17,0.009226707018462699,0.009226707018462699,0.008802112293014686,0.008802112293014686,0.012532891084879118,0.012532891084879118,0.008160965700209522,0.008160965700209522,0.013693114784248929,0.013693114784248929,0.004403022822279268,0.004403022822279268,0.01221547503855492,0.01221547503855492,0.010460840259295785,0.010460840259295785,0.014058273259795293,0.014058273259795293,0.010604103776339753,0.010604103776339753,0.010605702170233319,0.010605702170233319,0.009387606211232616,0.009387606211232616,0.010148212555205482,0.010148212555205482
2017-03-20,0.005768960649715131,0.005768960649715131,-0.0021358552654501487,-0.0021358552654501487,0.007454974141798566,0.007454974141798566,0.0031385637891435452,0.0031385637891435452,0.014031942708736846,0.014031942708736846,0.004456348723562405,0.004456348723562405,0.013938732150215424,0.013938732150215424,0.0026993230087713088,0.0026993230087713088,0.009869959652433646,0.009869959652433646,0.006256575852405715,0.006256575852405715,0.008786608364645522,0.008786608364645522,0.006214871859825104,0.006214871859825104,0.007631691007473559,0.007631691007473559
2017-03-21,-0.00036475805356321156,-0.00036475805356321156,0.005699614098525196,0.005699614098525196,0.00729000302855325,0.00729000302855325,0.004889118414819327,0.004889118414819327,0.005651207763845157,0.005651207763845157,0.004551096165816896,0.004551096165816896,0.0044895243749540825,0.0044895243749540825,0.003139719878287979,0.003139719878287979,0.0023099147758933796,0.0023099147758933796,0.0030521354485132245,0.0030521354485132245,-0.00036167851455008547,-0.00036167851455008547,0.0025862369573117086,0.0025862369573117086,-7.997596010704463e-05,-7.997596010704463e-05
2017-03-22,-0.0005928459271180455,-0.0005928459271180455,-0.005476839887721941,-0.005476839887721941,-0.003574608312839379,-0.003574608312839379,-0.0017247670177070633,-0.0017247670177070633,-0.0007650548507027622,-0.0007650548507027622,-0.0011982656672817763,-0.0011982656672817763,0.00041570315460857834,0.00041570315460857834,-0.00205690190321603,-0.00205690190321603,0.0005660337564185381,0.0005660337564185381,-0.0008746411196731255,-0.0008746411196731255,-0.0025638169738950987,-0.0025638169738950987,-0.0016747589370531297,-0.0016747589370531297,-0.0026847598535945944,-0.0026847598535945944
2017-03-23,0.003948324669102121,0.003948324669102121,0.004651799629579823,0.004651799629579823,-0.003609477848192477,-0.003609477848192477,-4.3079643322307655e-05,-4.3079643322307655e-05,0.001913736412427858,0.001913736412427858,0.0008619515474598716,0.0008619515474598716,0.002547782428884782,0.002547782428884782,-0.00020433977903838707,-0.00020433977903838707,0.004151599950083713,0.004151599950083713,0.0009943978266931542,0.0009943978266931542,0.002458554389962013,0.002458554389962013,0.0011046436914077251,0.0011046436914077251,0.003108503384513787,0.003108503384513787
2017-03-24,0.0015678875904263925,0.0015678875904263925,-0.005740919356391317,-0.005740919356391317,-0.013795391632233712,-0.013795391632233712,-0.0026305549788710695,-0.0026305549788710695,-0.007635708373051809,-0.007635708373051809,-0.002561176223906333,-0.002561176223906333,-0.0072829079393034405,-0.0072829079393034405,-0.0042928417646180715,-0.0042928417646180715,-0.005811562547948807,-0.005811562547948807,-0.003543602409775861,-0.003543602409775861,-0.0022232792984364603,-0.0022232792984364603,-0.0030803784516756547,-0.0030803784516756547,-0.0005358304130992702,-0.0005358304130992702
2017-03-27,-0.008841148702395723,-0.008841148702395723,0.002219648565977517,0.002219648565977517,-0.013305784072118887,-0.013305784072118887,-0.002513633732924159,-0.002513633732924159,-0.005222276968126095,-0.005222276968126095,0.0018857465559042764,0.0018857465559042764,-0.007962450150745422,-0.007962450150745422,-0.002720609174447487,-0.002720609174447487,0.0028681953399462058,0.0028681953399462058,-0.001570055937697044,-0.001570055937697044,-0.0010296444105618416,-0.0010296444105618416,-0.0006026315418726149,-0.0006026315418726149,-0.0061002632634268306,-0.0061002632634268306
2017-03-28,-0.01256987431524812,-0.002499999999999999,-0.0019037915332405621,-0.0025,-0.016424608022429177,-0.0025,-0.002931893442115019,-0.0025,-0.013923870310045317,-0.0025,-0.0026232898381220336,-0.0025,-0.013171547535519005,-0.0025,-0.005189431699732588,-0.0025000000000000005,-0.011572062102304522,-0.0025,-0.0057966754293263725,-0.0025,-0.014321160361821482,-0.0025,-0.0076109669963007835,-0.0025,-0.015462900474007878,-0.0025
2017-03-29,0.0047544851913738145,0.0,-0.0018053844045147654,0.0,0.005636477692168485,0.0,0.0014469650060104809,0.0,0.0049793376193030155,0.0,0.00943618484740995,0.0,0.0084285793924808,0.0,0.00961181759664076,0.0,0.013059023517962043,0.0,0.00869213827445637,0.0,0.010717882078181749,0.0,0.008025428594245824,0.0,0.00997060421139905,0.0
2017-03-30,0.007414652366432239,0.004914652366432239,-0.002036868855922114,-0.004536868855922114,-0.002899871508056307,-0.005399871508056308,-0.0015690268910036331,-0.004069026891003634,-0.0019159598194867233,-0.004415959819486724,0.005624241790701408,0.0031242417907014083,-0.0008632012446552136,-0.0033632012446552137,0.00340996258441626,0.0009099625844162596,0.004363756492271081,0.0018637564922710814,0.0034042797475777103,0.0009042797475777103,0.00309642528065305,0.0005964252806530501,0.006997390145204666,0.004497390145204666,0.008378729453420814,0.005878729453420814
2017-03-31,-0.0012523737881261299,-0.0012523737881261299,0.002029037968684877,0.002029037968684877,-0.00015834112891470594,-0.00015834112891470594,0.0002872686329284281,0.0002872686329284281,-0.001728495110940231,-0.001728495110940231,-0.00284897115100465,-0.00284897115100465,-0.0026694148570801583,-0.0026694148570801583,-0.004296660734774644,-0.004296660734774644,-0.005181414273050856,-0.005181414273050856,-0.0031229572586233224,-0.0031229572586233224,-0.0036522649936100745,-0.0036522649936100745,-0.00362850237383063,-0.00362850237383063,-0.0034307289817219425,-0.0034307289817219425
2017-04-05,0.006311042537638242,0.006311042537638242,0.01144441811011987,0.01144441811011987,0.016052477115758593,0.016052477115758593,0.011921356193969834,0.011921356193969834,0.009662593535215928,0.009662593535215928,0.009767845968619154,0.009767845968619154,0.010149420382216527,0.010149420382216527,0.009399161913128163,0.009399161913128163,0.010413687674046136,0.010413687674046136,0.010419726442547413,0.010419726442547413,0.008374815989800385,0.008374815989800385,0.010577934795068482,0.010577934795068482,0.008774368143393704,0.008774368143393704
2017-04-06,0.0003142954195068677,0.0003142954195068677,-0.005059587107886721,-0.005059587107886721,-0.0012580743718969552,-0.0012580743718969552,0.0014746326337729768,0.0014746326337729768,0.004035714457592122,0.004035714457592122,-0.0009828089636276793,-0.0009828089636276793,0.0020715632624524354,0.0020715632624524354,-0.0009141796797599352,-0.0009141796797599352,5.155220475049912e-05,5.155220475049912e-05,-0.0010056422514590538,-0.0010056422514590538,0.00017612440873244315,0.00017612440873244315,-0.001207408655856749,-0.001207408655856749,0.0012861820596257545,0.0012861820596257545
2017-04-07,0.002191022183010006,0.002191022183010006,-0.004023182710597429,-0.004023182710597429,-0.006454472803497358,-0.006454472803497358,0.007179559753492192,0.007179559753492192,0.005312197181747502,0.005312197181747502,0.003717599341233783,0.003717599341233783,0.007127040110171675,0.007127040110171675,0.0020482835587275813,0.0020482835587275813,0.005251568395915974,0.005251568395915974,0.000992363343133929,0.000992363343133929,0.005706932641930027,0.005706932641930027,0.001226272618500024,0.001226272618500024,0.0034707422243282797,0.0034707422243282797
2017-04-10,0.0010333257647709563,0.0010333257647709563,0.004141704500012522,0.004141704500012522,-0.008445743307796995,-0.008445743307796995,-0.005178873324940315,-0.005178873324940315,-0.012267470253769109,-0.012267470253769109,-0.00522994585144311,-0.00522994585144311,-0.005803073283579836,-0.005803073283579836,-0.00658027379643682,-0.00658027379643682,-0.005938414408864285,-0.005938414408864285,-0.005751534396170515,-0.005751534396170515,-0.00301974664812946,-0.00301974664812946,-0.00698068346902209,-0.00698068346902209,-0.005098971633919983,-0.005098971633919983
2017-04-11,-0.01462288276151351,-0.01462288276151351,-0.01159453150746317,-0.01159453150746317,-0.03010462049866447,-0.03010462049866447,-0.009163051166712111,-0.009163051166712111,-0.023019342910118548,-0.023019342910118548,-0.008175268047780074,-0.008175268047780074,-0.02562819091667495,-0.02562819091667495,-0.014868215969677308,-0.014868215969677308,-0.020882007699917663,-0.020882007699917663,-0.013854295076683806,-0.013854295076683806,-0.02004307076310067,-0.02004307076310067,-0.014821226640654477,-0.014821226640654477,-0.018396898321845937,-0.018396898321845937
2017-04-12,-0.0066136381123025586,-0.0025,0.0026810869977755836,-0.0025,0.005897553266918232,-0.0025,-0.007112442118639029,-0.0025,-0.004038148514846251,-0.0025000000000000005,-0.006627190512854461,-0.0025,-0.004128836474554398,-0.0025,-0.0046376812950718,-0.0025000000000000005,-0.005962413148879203,-0.0025000000000000005,-0.0034351144071339858,-0.0025,-0.009031789265686917,-0.0025,-0.004412055722693972,-0.0025,-0.0071644225371690785,-0.0025
2017-04-13,-0.0006019934769976964,0.0,-0.006733145138346042,0.0,-0.015766453685176863,0.0,-0.0033197126743076517,0.0,-0.0077828333879774725,0.0,-0.0027238884678941087,0.0,-0.005088760583264788,0.0,-0.006871892286515235,0.0,-0.00411818997273149,0.0,-0.006788451084185879,0.0,-0.003447248587374307,0.0,-0.006292204424990895,0.0,-0.0035576699732254484,0.0
2017-04-14,-0.019330625274391722,-0.02183062527439172,-0.008215249920178703,-0.010715249920178704,-0.01606949901443231,-0.01856949901443231,-0.010937997541480029,-0.01343799754148003,-0.016697662434615457,-0.01919766243461546,-0.01276811579513785,-0.01526811579513785,-0.022164063893214517,-0.024664063893214516,-0.016562606085936796,-0.019062606085936795,-0.02413436306244452,-0.026634363062444523,-0.017008310928650076,-0.019508310928650074,-0.02407338714604881,-0.02657338714604881,-0.01719949089880288,-0.01969949089880288,-0.02298812594209523,-0.02548812594209523
2017-04-17,-0.0006114113850104334,-0.0025,-0.0016632324858551813,-0.0025,0.00013198081788414785,-0.0025,0.0012043911975944564,-0.0025,0.004586175074733912,-0.0025000000000000005,-0.0007733975012527961,-0.0025,0.007099750811623967,-0.0025,0.0015989256552692782,-0.0025000000000000005,0.002490735151938106,-0.0025000000000000005,0.0021622987053534003,-0.0025,0.0021889019413873843,-0.0025,-0.0005080928604473363,-0.0025,0.0022019083226354,-0.0025
2017-04-18,0.013871869384220322,0.0,0.008822156436632821,0.0,0.017675424000294274,0.0,0.015313146167432668,0.0,0.019831571588762035,0.0,0.01182308168071572,0.0,0.018541418318644042,0.0,0.014091696958868805,0.0,0.018500775644359323,0.0,0.013680956223571385,0.0,0.01694512925155421,0.0,0.01448258962516722,0.0,0.015294335979057511,0.0
2017-04-19,-0.0033854326101708933,-0.0058854326101708924,-0.012244675211582835,-0.014744675211582835,-0.01568891306418494,-0.01818891306418494,-0.012595211193422029,-0.01509521119342203,-0.013543373761274102,-0.016043373761274102,-0.005538911659301271,-0.00803891165930127,-0.009272519055908422,-0.011772519055908422,-0.009456310141999982,-0.011956310141999982,-0.005621341162645987,-0.008121341162645988,-0.009058989740709254,-0.011558989740709255,-0.0005185652472590485,-0.0030185652472590487,-0.008754242532054398,-0.011254242532054398,-0.001970478886627728,-0.004470478886627728
2017-04-20,-0.007421252924816193,-0.007421252924816193,-0.0035337014272319722,-0.0035337014272319722,-0.012579869877185403,-0.012579869877185403,-0.006599897190961214,-0.006599897190961214,-0.010894019652651623,-0.010894019652651623,-0.004656094134278469,-0.004656094134278469,-0.015818357674726294,-0.015818357674726294,-0.008186859913886277,-0.008186859913886277,-0.01387971696495774,-0.01387971696495774,-0.007915357171672625,-0.007915357171672625,-0.012527037764039224,-0.012527037764039224,-0.008591616208347435,-0.008591616208347435,-0.012891178681902557,-0.012891178681902557
2017-04-21,0.00651663618331744,-0.0024999999999999996,0.008291200999489835,-0.0025,0.01517103016255903,-0.0025,0.00746295795152171,-0.0025,0.009305215871814388,-0.0025000000000000005,0.006262572433542846,-0.0025,0.010128002113413685,-0.0025,0.007515754981652496,-0.0025000000000000005,0.009461838253067045,-0.0025000000000000005,0.006976035323514043,-0.0025,0.008222246116181667,-0.0025,0.006751588957488216,-0.0025,0.005172548809815803,-0.0025
2017-04-24,-0.0054600945537977615,-0.007909074145634496,0.0014139330965861731,-0.001086066903413827,-0.007133856662853378,-0.009633856662853378,-0.0005549638590326526,-0.0030549638590326527,-0.00568510952543716,-0.00818510952543716,-0.002594822358327368,-0.005094822358327368,-0.007080603150130007,-0.009580603150130007,-0.004685300032584511,-0.007185300032584512,-0.00767670753155176,-0.010176707531551761,-0.004510633103194785,-0.007010633103194785,-0.004449426248460439,-0.00694942624846044,-0.006672752892119102,-0.009172752892119102,-0.0077372817342013555,-0.010237281734201355
2017-04-25,0.01230652570980062,0.01230652570980062,0.0179279517957192,0.0179279517957192,0.026532235841352184,0.026532235841352184,0.01863100946371561,0.01863100946371561,0.023585040302072247,0.023585040302072247,0.015818140934391142,0.015818140934391142,0.022795044611734944,0.022795044611734944,0.023058007822806068,0.023058007822806068,0.020635845873928114,0.020635845873928114,0.022173776569145563,0.022173776569145563,0.017625423777106537,0.017625423777106537,0.021402610680238947,0.021402610680238947,0.018835596426282977,0.018835596426282977
2017-04-26,0.007314284321476658,0.007314284321476658,0.018584892881089443,0.018584892881089443,0.01029940621432257,0.01029940621432257,0.018784316687331083,0.018784316687331083,0.015274800760525743,0.015274800760525743,0.014991792110650003,0.014991792110650003,0.012795419305045921,0.012795419305045921,0.011752690234532771,0.011752690234532771,0.01604136194480208,0.01604136194480208,0.010767897344011481,0.010767897344011481,0.012715924365236088,0.012715924365236088,0.010167531955991429,0.010167531955991429,0.012102266747546319,0.012102266747546319
2017-04-27,-0.001255102298652826,-0.001255102298652826,-0.009471258512843717,-0.009471258512843717,-0.009076085522050149,-0.009076085522050149,-0.008512671015387963,-0.008512671015387963,-0.008279717672324428,-0.008279717672324428,-0.005311576077778494,-0.005311576077778494,-0.004042085838043663,-0.004042085838043663,-0.004983202539722403,-0.004983202539722403,-0.0015710553128914784,-0.0015710553128914784,-0.003995603239018571,-0.003995603239018571,-0.0017190250153756457,-0.0017190250153756457,-0.0038966205829962085,-0.0038966205829962085,-0.0035061245786427034,-0.0035061245786427034
2017-04-28,0.004380837781201879,0.004380837781201879,0.0060140487729809285,0.0060140487729809285,-0.000616513449452949,-0.000616513449452949,0.003944730228408644,0.003944730228408644,0.0039950099278843855,0.0039950099278843855,0.0030127286702601895,0.0030127286702601895,0.003150994600598733,0.003150994600598733,0.0025655278879872234,0.0025655278879872234,0.0027007742589944045,0.0027007742589944045,0.0034331438841396756,0.0034331438841396756,0.006955665330656928,0.006955665330656928,0.004239405356243493,0.004239405356243493,0.007368724311449125,0.007368724311449125
2017-05-02,-0.00015815938170520548,-0.00015815938170520548,0.007032810051856543,0.007032810051856543,0.0024921873454559103,0.0024921873454559103,0.0022305998631920623,0.0022305998631920623,0.0045232305448240535,0.0045232305448240535,0.003713098958730332,0.003713098958730332,0.007567929030536387,0.007567929030536387,0.001408845006802395,0.001408845006802395,0.007883106101493481,0.007883106101493481,0.003230524971252012,0.003230524971252012,0.005029498659170981,0.005029498659170981,0.003245459022941769,0.003245459022941769,0.0051311918398681215,0.0051311918398681215
2017-05-03,-0.0034043334206367215,-0.0034043334206367215,0.004235450041118072,0.004235450041118072,0.001649073173822191,0.001649073173822191,-0.0037788615579037576,-0.0037788615579037576,-0.007681614762072909,-0.007681614762072909,-0.004889449904999688,-0.004889449904999688,-0.005859529987173953,-0.005859529987173953,-0.004908570700477054,-0.004908570700477054,-0.006172390894468787,-0.006172390894468787,-0.004729621580703563,-0.004729621580703563,-0.004380317259345051,-0.004380317259345051,-0.004235601680722012,-0.004235601680722012,-0.004042402661270244,-0.004042402661270244
2017-05-04,0.005546508551291222,0.005546508551291222,0.008639147769235534,0.008639147769235534,0.0008674585648269945,0.0008674585648269945,0.0072862214823882455,0.0072862214823882455,0.0023936546965950267,0.0023936546965950267,0.006834962456555141,0.006834962456555141,0.0006581543215130008,0.0006581543215130008,0.005041609270283843,0.005041609270283843,0.004442343476334298,0.004442343476334298,0.004784306005480965,0.004784306005480965,0.004027464431562264,0.004027464431562264,0.00502810932659596,0.00502810932659596,0.0028110575853297305,0.0028110575853297305
2017-05-05,-0.003520720354051191,-0.003520720354051191,-0.009110706141996562,-0.009110706141996562,-0.022191667868216983,-0.022191667868216983,-0.007304603259637888,-0.007304603259637888,-0.011417893373548095,-0.011417893373548095,-0.0028024478847405183,-0.0028024478847405183,-0.007355562254467851,-0.007355562254467851,-0.007430151537308961,-0.007430151537308961,-0.006048520379113676,-0.006048520379113676,-0.007450807071909727,-0.007450807071909727,-0.007221261340741037,-0.007221261340741037,-0.007028782245035739,-0.007028782245035739,-0.007195735808645069,-0.007195735808645069
2017-05-08,-0.003481600333311648,-0.003481600333311648,0.0008112710043855609,0.0008112710043855609,0.006101220296425235,0.006101220296425235,-0.01553358046052139,-0.01553358046052139,-0.006803123879648276,-0.006803123879648276,-0.0063604356357218695,-0.0063604356357218695,-0.001466602772161263,-0.001466602772161263,-0.00270529297051455,-0.00270529297051455,-0.003876907215954507,-0.003876907215954507,-0.0017988855501739828,-0.0017988855501739828,-0.005059835822971279,-0.005059835822971279,-0.004428567508554122,-0.004428567508554122,-0.005118314556339257,-0.005118314556339257
2017-05-09,-0.013561225832469416,-0.0025,-0.011745844951246,-0.0025,-0.016471722108054497,-0.0025,-0.0013014615348056601,-0.0025,-0.013096841298261153,-0.0025000000000000005,-0.0016685503137111885,-0.0025,-0.010868311490286324,-0.0025,-0.006206163345979027,-0.0025000000000000005,-0.010791933528726132,-0.0025000000000000005,-0.006863706982035716,-0.0025,-0.009567146124797336,-0.0025,-0.00937702382098828,-0.0025,-0.010781124371704795,-0.0025
2017-05-10,0.01126161797320896,0.0,0.002511219236776929,0.0,0.013355519903840651,0.0,0.01423553232449084,0.0,0.022411436493135484,0.0,0.012692498157309232,0.0,0.01645964615659991,0.0,0.014471241544266393,0.0,0.019431442224685652,0.0,0.01291260530461806,0.0,0.016939071889947293,0.0,0.01277321272064034,0.0,0.01782793777055834,0.0
2017-05-11,-0.002578617423520757,0.0,-0.0038618650704869356,0.0,-0.001673244429035803,0.0,-0.006028621567137993,0.0,-0.0032722752560103156,0.0,-0.0035593896770053607,0.0,-0.004883375006873658,0.0,-0.004427705867583437,0.0,-0.00853712102147619,0.0,-0.004400979382602781,0.0,-0.009254560421559426,0.0,-0.003921429546068967,0.0,-0.009548343905077774,0.0
2017-05-12,0.0057640488599282665,0.0,0.007895516699250883,0.0,0.016515482208213726,0.0,0.001723911494268471,0.0,0.008605323460153368,0.0,0.0013947182564190662,0.0,0.007756945604204472,0.0,0.006009373865895995,0.0,0.008171691951618909,0.0,0.005987514235057323,0.0,0.00860066825536606,0.0,0.006314892443179969,0.0,0.007369981354577252,0.0
2017-05-15,1.888741756425319e-05,0.0,0.0064867592949644955,0.0,0.022563798749559206,0.0,0.007224104107738427,0.0,0.016090303314830398,0.0,0.006935305027077428,0.0,0.010184851689984531,0.0,0.00930127395600072,0.0,0.003938225717882704,0.0,0.006552067055050096,0.0,0.0021694151831399694,0.0,0.005189147735906093,0.0,-0.000281405736859198,0.0
2017-05-16,-0.00042252703260988307,-0.0028730220821148334,0.009424762544772182,0.0069247625447721815,0.007460674694157987,0.004960674694157986,0.008504600524628127,0.006004600524628126,0.003095247397755074,0.0005952473977550734,0.006537387593937693,0.004037387593937692,-2.9350888346332078e-05,-0.002529350888346332,0.0038160248995744717,0.0013160248995744712,0.0005615204936686377,-0.0019384795063313628,0.004314156126193761,0.0018141561261937607,0.0001245872176466418,-0.0023754127823533582,0.005144104727935746,0.0026441047279357455,0.0010410851940556133,-0.0014589148059443867
2017-05-17,0.0023532148667126875,0.0023532148667126875,-0.004650474205330558,-0.004650474205330558,-0.006258918305621575,-0.006258918305621575,0.00014506867575597715,0.00014506867575597715,0.001452671358712554,0.001452671358712554,0.0003771467347218452,0.0003771467347218452,0.0018924602761244999,0.0018924602761244999,0.00020057589008388738,0.00020057589008388738,0.0006266702293170282,0.0006266702293170282,0.000716604567557826,0.000716604567557826,-0.0004617722612947837,-0.0004617722612947837,-0.0009391951110950266,-0.0009391951110950266,0.0001734275191407416,0.0001734275191407416
2017-05-18,-0.0016864224985164297,-0.0025,-0.006109184681925762,-0.0025,-0.004453212915901595,-0.0025,-0.003941204470938631,-0.0025,-0.0037285043486837365,-0.0025000000000000005,-0.00433256211673075,-0.0025,-0.0024205110006306095,-0.0025,-0.003170450589523078,-0.0025000000000000005,-0.004308772650672094,-0.0025000000000000005,-0.003024512163247946,-0.0025,-0.004905549178710258,-0.0025,-0.004349709386709308,-0.0025,-0.005035573314486314,-0.0025
2017-05-19,0.0019526977585035455,-0.0005473022414964536,-0.001162375187211384,-0.0036623751872113842,-0.003123128569253786,-0.005623128569253786,0.002388141455872428,-0.00011185854412757226,0.0006021813742202675,-0.001897818625779733,0.0005489615996068675,-0.0019510384003931327,0.0009406745959283917,-0.0015593254040716085,0.00036881003104077814,-0.0021311899689592222,9.874323805276173e-05,-0.002401256761947239,0.0003534027479730286,-0.0021465972520269714,-8.919060859562426e-05,-0.0025891906085956243,0.0011938446167543025,-0.0013061553832456976,0.001424783640793359,-0.0010752163592066411
2017-05-22,0.0034826886564032337,-0.002499999999999999,0.017394266847042063,-0.0025,0.00494623385020283,-0.0025,0.011245352747913719,-0.0025,0.006015992484447331,-0.0025000000000000005,0.009295997784164322,-0.0025,0.008595344845263371,-0.0025,0.006865484716555442,-0.0025000000000000005,0.007396280121036442,-0.0025000000000000005,0.005145267441243351,-0.0025,0.005858394031306111,-0.0025,0.004243957035474677,-0.0025,0.0058433229551540615,-0.0025
2017-05-23,0.0034903804841664348,0.0,-0.00013354378472736367,0.0,0.0003022195332731629,0.0,0.002275578300903847,0.0,0.003103737392159101,0.0,0.005196821469512548,0.0,0.005481206575856039,0.0,0.006437956122252875,0.0,0.006960591965343216,0.0,0.005363734393733881,0.0,0.006266646203682447,0.0,0.003618406157607091,0.0,0.0052568675164440335,0.0
2017-05-24,0.002201254147050321,-0.00024874585294967907,0.005310915225937962,0.002810915225937962,-0.0031629382541033643,-0.005662938254103364,0.0035642597935226956,0.0010642597935226956,0.005684122237363288,0.003184122237363287,0.0051883186453010495,0.0026883186453010494,0.005512198790520969,0.003012198790520969,0.002972878133691221,0.00047287813369122035,0.002562545014387286,6.254501438728542e-05,0.0036598982682121456,0.0011598982682121456,0.004155756177400187,0.0016557561774001865,0.004820817884762744,0.0023208178847627437,0.0025190341020252085,1.90341020252084e-05
2017-05-25,0.0029031230992255966,0.0029031230992255966,0.0034973082464014654,0.0034973082464014654,0.010802058750047961,0.010802058750047961,0.00440570858396957,0.00440570858396957,0.002473260424417357,0.002473260424417357,0.0005534716013637044,0.0005534716013637044,-0.00015191153349098892,-0.00015191153349098892,0.0031447610388227907,0.0031447610388227907,0.002941486339707212,0.002941486339707212,0.003387912572699782,0.003387912572699782,0.006253833196829995,0.006253833196829995,0.0061122238561373745,0.0061122238561373745,0.005279490401805833,0.005279490401805833
2017-05-26,-0.0013590735534507398,-0.0013590735534507398,0.007260897392474685,0.007260897392474685,0.004781401288851673,0.004781401288851673,0.0008871566621932228,0.0008871566621932228,-0.00014192983066489977,-0.00014192983066489977,0.0008777852944902742,0.0008777852944902742,0.0029756255606257537,0.0029756255606257537,0.002176893531947516,0.002176893531947516,0.0021822240488391046,0.0021822240488391046,0.0023812303752757695,0.0023812303752757695,0.0007828673958944204,0.0007828673958944204,0.0018050502941414823,0.0018050502941414823,6.0883136002113644e-05,6.0883136002113644e-05
2017-05-31,0.000963309196477784,-0.002499999999999999,-0.007001469662293203,-0.0025,0.0011491045697040738,-0.0025,0.00414772484997602,-0.0025,0.005055214161709499,-0.0025000000000000005,0.004955032363101323,-0.0025,0.0023689033335753265,-0.0025,0.004022334555419499,-0.0025000000000000005,0.00037422087442408623,-0.0025000000000000005,0.0030264739927024567,-0.0025,0.0031426907182547795,-0.0025,0.004944493143892984,-0.0025,0.003777166332056503,-0.0025
2017-06-01,0.002789012192786867,0.0,-0.0015225561192825808,0.0,0.003870807962684443,0.0,0.0014440630566387893,0.0,0.011220235996931772,0.0,0.003513287931017403,0.0,0.006012241705682399,0.0,0.0024816508999834343,0.0,0.004835540798165749,0.0,0.0006825808101673922,0.0,0.0036763265302912724,0.0,-0.000504938425695141,0.0,0.0020799418611987205,0.0
2017-06-02,0.009286493929114098,0.006837514337277364,0.02187531863976049,0.01937531863976049,0.0237251191731477,0.0212251191731477,0.02262447273887691,0.020124472738876912,0.023470690261834484,0.020970690261834485,0.01640260445789261,0.01390260445789261,0.022625497676930107,0.02012549767693011,0.01705249995794863,0.014552499957948628,0.018630118701801195,0.016130118701801196,0.014728125258696503,0.012228125258696503,0.019841181614265326,0.017341181614265323,0.012133589677617776,0.009633589677617776,0.019227422574062535,0.016727422574062536
2017-06-03,0.005450521285845586,0.005450521285845586,-0.0018439903077001275,-0.0018439903077001275,0.0027400442134696288,0.0027400442134696288,0.000729903361258444,0.000729903361258444,0.004055957748760031,0.004055957748760031,0.0021681880394672187,0.0021681880394672187,0.005069520550406459,0.005069520550406459,0.004480712677591903,0.004480712677591903,0.004603249689432831,0.004603249689432831,0.004097998960404813,0.004097998960404813,0.0033650346878596076,0.0033650346878596076,0.0052185680544550046,0.0052185680544550046,0.0032604217237207703,0.0032604217237207703
2017-06-05,0.002932921208192378,0.002932921208192378,0.002196845545963,0.002196845545963,0.007975992138581045,0.007975992138581045,0.0011878222000709867,0.0011878222000709867,0.002550305898798422,0.002550305898798422,0.0009798515626460022,0.0009798515626460022,0.0021777877155314098,0.0021777877155314098,0.002574172553824,0.002574172553824,0.001529886548778342,0.001529886548778342,0.002391868522226179,0.002391868522226179,0.002160247551960248,0.002160247551960248,0.0012424573998351248,0.0012424573998351248,0.0019999828184583566,0.0019999828184583566
2017-06-06,0.001379235431179402,0.001379235431179402,-0.007051377842412788,-0.007051377842412788,-0.006568658425016794,-0.006568658425016794,0.003362694243295438,0.003362694243295438,0.006534781196869787,0.006534781196869787,0.002700315304706373,0.002700315304706373,0.007164738328791386,0.007164738328791386,0.004008821062085999,0.004008821062085999,0.005595104646665201,0.005595104646665201,0.0023892089517063434,0.0023892089517063434,0.0026281314597239635,0.0026281314597239635,0.001938561659236397,0.001938561659236397,-1.1955645499332171e-05,-1.1955645499332171e-05
2017-06-07,-0.001795728725668231,-0.001795728725668231,-0.001958401261355625,-0.001958401261355625,-0.00995705233781994,-0.00995705233781994,-0.0007285492520952455,-0.0007285492520952455,-0.006564456704189459,-0.006564456704189459,-0.001220233135557273,-0.001220233135557273,-0.00626739953151539,-0.00626739953151539,-0.004382192474658992,-0.004382192474658992,-0.002584950779005602,-0.002584950779005602,-0.004262388597743559,-0.004262388597743559,-0.004058296105830914,-0.004058296105830914,-0.004446765281234333,-0.004446765281234333,-0.0023139705705787963,-0.0023139705705787963
