date,Full_EW,Full_EW_timed,ratio_no_filter_N10,ratio_no_filter_N10_timed,ratio_no_filter_N15,ratio_no_filter_N15_timed,ratio_no_filter_N20,ratio_no_filter_N20_timed,ratio_top70%_N10,ratio_top70%_N10_timed,ratio_top70%_N15,ratio_top70%_N15_timed,ratio_top70%_N20,ratio_top70%_N20_timed,ratio_top50%_N10,ratio_top50%_N10_timed,ratio_top50%_N15,ratio_top50%_N15_timed,ratio_top50%_N20,ratio_top50%_N20_timed,ratio_top30%_N10,ratio_top30%_N10_timed,ratio_top30%_N15,ratio_top30%_N15_timed,ratio_top30%_N20,ratio_top30%_N20_timed,pure_tv_no_filter_N10,pure_tv_no_filter_N10_timed,pure_tv_no_filter_N15,pure_tv_no_filter_N15_timed,pure_tv_no_filter_N20,pure_tv_no_filter_N20_timed
2020-07-15,-0.0071592402565691295,-0.0071592402565691295,0.0011877407664897754,0.0011877407664897754,-0.002576625188603361,-0.002576625188603361,-0.007109392148871374,-0.007109392148871374,-0.0008886195056278636,-0.0008886195056278636,-0.0068536538238928475,-0.0068536538238928475,-0.006933058089464873,-0.006933058089464873,-0.002028468681877937,-0.002028468681877937,-0.00904136306856133,-0.00904136306856133,-0.010509790015547095,-0.010509790015547095,-0.008753900064023944,-0.008753900064023944,-0.01402636699991031,-0.01402636699991031,-0.01402636699991031,-0.01402636699991031,-0.01845151051799677,-0.01845151051799677,-0.017215942344472004,-0.017215942344472004,-0.014436532265712555,-0.014436532265712555
2020-07-16,0.004711317612603379,0.004711317612603379,0.012390634752846895,0.012390634752846895,0.009577452041492754,0.009577452041492754,0.007597494649955706,0.007597494649955706,0.010659508842829213,0.010659508842829213,0.008047706075405052,0.008047706075405052,0.006269615453851008,0.006269615453851008,0.011340150845766462,0.011340150845766462,0.00729996435887128,0.00729996435887128,0.00923158627644819,0.00923158627644819,0.012175454890039197,0.012175454890039197,0.011655970420695645,0.011655970420695645,0.011655970420695645,0.011655970420695645,0.010919751607390027,0.010919751607390027,0.005253347179856668,0.005253347179856668,0.004573934685982484,0.004573934685982484
2020-07-17,-0.011827445758440271,-0.011827445758440271,-0.016347336272073243,-0.016347336272073243,-0.012781670237567334,-0.012781670237567334,-0.012591373906574643,-0.012591373906574643,-0.01521190963144946,-0.01521190963144946,-0.013318225873492955,-0.013318225873492955,-0.011577064908566154,-0.011577064908566154,-0.013997781596129365,-0.013997781596129365,-0.012610013624146746,-0.012610013624146746,-0.017841590697181966,-0.017841590697181966,-0.014465770723782632,-0.014465770723782632,-0.014777016439938048,-0.014777016439938048,-0.014777016439938048,-0.014777016439938048,-0.011293749982070299,-0.011293749982070299,-0.01222296995071499,-0.01222296995071499,-0.015467730695546902,-0.015467730695546902
2020-07-20,-0.0006638948885144866,-0.0024999999999999988,-0.0004846893444493301,-0.0025,0.0008387653790060533,-0.0025,0.0018542378730034832,-0.0025,0.0026815098818156347,-0.0025,0.004363140267171862,-0.0025,-0.0008908057015945218,-0.0025,0.0036474553489582277,-0.0025,0.0018609887825767296,-0.0025000000000000005,0.00025420799350989734,-0.0025000000000000005,0.004504081615692179,-0.0025,0.0005835799107688338,-0.0024999999999999996,0.0005835799107688338,-0.0024999999999999996,-0.003556327097097322,-0.0025000000000000005,-0.004445184001231712,-0.0025000000000000005,-0.000916751748930184,-0.0025000000000000005
2020-07-21,0.012290074368790416,0.0,0.035895419825322294,0.0,0.026423448400139157,0.0,0.022230967788114515,0.0,0.028402699798971767,0.0,0.02176966396410352,0.0,0.016629220985207055,0.0,0.02769172751122171,0.0,0.02105980969755666,0.0,0.020472089545269703,0.0,0.02338021914179593,0.0,0.021106043034879663,0.0,0.021106043034879663,0.0,0.025426049826018884,0.0,0.019374767563108186,0.0,0.023978912071891265,0.0
2020-07-22,0.007928425326230113,0.005476969015550503,0.016194764546702645,0.013694764546702645,0.012995597423872424,0.010495597423872424,0.007438270050374691,0.00493827005037469,0.010056627039672795,0.007556627039672794,0.003068633947287661,0.0005686339472876609,0.004451933271555426,0.0019519332715554256,0.00961414916356661,0.00711414916356661,0.004711565280848506,0.0022115652808485054,0.008583230899836432,0.006083230899836431,0.003467709513310225,0.0009677095133102248,0.006796687648138813,0.004296687648138813,0.006796687648138813,0.004296687648138813,0.012991329263562423,0.010491329263562423,0.008941550584650012,0.0064415505846500114,0.008594795393261528,0.006094795393261528
2020-07-23,0.005362616592372124,0.005362616592372124,0.012237291099514226,0.012237291099514226,0.008059391117422068,0.008059391117422068,0.00962302091168577,0.00962302091168577,0.0077121700127466,0.0077121700127466,0.01025627997252565,0.01025627997252565,0.007728462171980688,0.007728462171980688,0.008422138253705504,0.008422138253705504,0.009227256449496608,0.009227256449496608,0.004897854799011691,0.004897854799011691,0.011410811607364913,0.011410811607364913,0.009824982456094238,0.009824982456094238,0.009824982456094238,0.009824982456094238,0.001727646232177893,0.001727646232177893,0.0019035995713077088,0.0019035995713077088,0.006747147721516589,0.006747147721516589
2020-07-24,-0.017396866993819638,-0.017396866993819638,-0.025411651426050032,-0.025411651426050032,-0.022072662047173418,-0.022072662047173418,-0.020419236295653165,-0.020419236295653165,-0.020573444128961164,-0.020573444128961164,-0.01817991053217847,-0.01817991053217847,-0.017488608555177008,-0.017488608555177008,-0.019474543030060076,-0.019474543030060076,-0.019197397645119112,-0.019197397645119112,-0.01918898492755062,-0.01918898492755062,-0.022241296273297052,-0.022241296273297052,-0.0221189851082449,-0.0221189851082449,-0.0221189851082449,-0.0221189851082449,-0.020446870706404056,-0.020446870706404056,-0.022215749052374792,-0.022215749052374792,-0.016894787546077983,-0.016894787546077983
2020-07-27,-0.00991823466058791,-0.00991823466058791,-0.004136139178121367,-0.004136139178121367,-0.0033008908699701262,-0.0033008908699701262,-0.0065211877851849296,-0.0065211877851849296,-0.00023067583619579214,-0.00023067583619579214,-0.006029275640954035,-0.006029275640954035,-0.009724698597946625,-0.009724698597946625,-0.0016785102983843054,-0.0016785102983843054,-0.006035867701249583,-0.006035867701249583,-0.006146427335294929,-0.006146427335294929,-0.004902864602536505,-0.004902864602536505,-0.002754059442446397,-0.002754059442446397,-0.002754059442446397,-0.002754059442446397,0.00661598989687634,0.00661598989687634,-0.000253200311586378,-0.000253200311586378,-0.00018758991340673832,-0.00018758991340673832
2020-07-28,-0.018307656926553863,-0.018307656926553863,0.0066477820939619065,0.0066477820939619065,-0.003430291269764305,-0.003430291269764305,-0.007721459238729141,-0.007721459238729141,-0.004361502215772983,-0.004361502215772983,-0.012245492127321806,-0.012245492127321806,-0.015371174928435689,-0.015371174928435689,-0.006733607196024916,-0.006733607196024916,-0.011229447305857664,-0.011229447305857664,-0.02134102917688367,-0.02134102917688367,-0.006538614720482505,-0.006538614720482505,-0.013405782109481425,-0.013405782109481425,-0.013405782109481425,-0.013405782109481425,-0.01984597131637379,-0.01984597131637379,-0.02071868660135658,-0.02071868660135658,-0.022835046115925725,-0.022835046115925725
2020-07-29,0.010600548139637653,-0.0024999999999999996,0.0016459508068815572,-0.0025,0.0024422840166746563,-0.0025,0.0048510364977666426,-0.0025,0.007331453571954961,-0.0025,0.008005888420704252,-0.0025,0.008908946755352743,-0.0025,0.006094857238506302,-0.0025,0.008853563974620959,-0.0025000000000000005,0.014582419525816537,-0.0025000000000000005,0.0044195135331503875,-0.0025,0.0067322491815713995,-0.0024999999999999996,0.0067322491815713995,-0.0024999999999999996,0.012827746166614142,-0.0025000000000000005,0.013665348524795404,-0.0025000000000000005,0.016219699376127005,-0.0025000000000000005
2020-07-30,0.01288930724763415,0.0,0.010797879295922042,0.0,0.02028055332962856,0.0,0.02020167131608681,0.0,0.018136631675195348,0.0,0.024793194913943967,0.0,0.023110664197621613,0.0,0.02757039235895604,0.0,0.024752731064287704,0.0,0.022622791347223344,0.0,0.027132024454997253,0.0,0.020982696254572504,0.0,0.020982696254572504,0.0,0.02835912333995009,0.0,0.023404793284206152,0.0,0.01932582277369016,0.0
2020-07-31,0.005942110258291489,0.0034906539476118794,0.008389114974672707,0.005889114974672706,0.005585610923359778,0.003085610923359778,0.007563415207135982,0.005063415207135982,0.0012421629865822289,-0.0012578370134177712,0.004254455357923135,0.0017544553579231345,0.007505539481385887,0.005005539481385888,-0.00039676042118786986,-0.00289676042118787,0.005680778290990792,0.0031807782909907918,0.0060919820264023145,0.003591982026402314,-0.0009816495109942426,-0.0034816495109942424,0.002631185493173046,0.00013118549317304648,0.002631185493173046,0.00013118549317304648,0.004911566864037032,0.0024115668640370316,0.004756012819950587,0.0022560128199505865,0.005113838177987773,0.0026138381779877724
2020-08-03,-0.0008772761395478022,-0.0008772761395478022,-0.011260697865949833,-0.011260697865949833,-0.0009793266707487224,-0.0009793266707487224,0.005531504244888272,0.005531504244888272,-0.008402845047364271,-0.008402845047364271,0.003795817476549898,0.003795817476549898,-0.0014779331319904427,-0.0014779331319904427,-0.008533897533551127,-0.008533897533551127,-0.005211039851511893,-0.005211039851511893,-0.005147876944402868,-0.005147876944402868,-0.011612100158072645,-0.011612100158072645,-0.008805646863611839,-0.008805646863611839,-0.008805646863611839,-0.008805646863611839,-0.010227971022174676,-0.010227971022174676,-0.010948520660806108,-0.010948520660806108,-0.010214640077877386,-0.010214640077877386
2020-08-04,0.005167544033807241,0.005167544033807241,0.0048916484763928845,0.0048916484763928845,0.011816001122336696,0.011816001122336696,0.0089108946767139,0.0089108946767139,0.00762086230226906,0.00762086230226906,0.007366046580633305,0.007366046580633305,0.007937198457316476,0.007937198457316476,0.010192641331605835,0.010192641331605835,0.008200173610548766,0.008200173610548766,0.006665280863394491,0.006665280863394491,0.011083211924537095,0.011083211924537095,0.010189568221499598,0.010189568221499598,0.010189568221499598,0.010189568221499598,0.007354137597448862,0.007354137597448862,0.005372738125514301,0.005372738125514301,0.004537903252691983,0.004537903252691983
2020-08-05,0.00774554616679821,0.00774554616679821,0.010964300281962203,0.010964300281962203,0.007290622973670165,0.007290622973670165,0.0040890151584249195,0.0040890151584249195,0.010825915359367545,0.010825915359367545,0.005893114917596186,0.005893114917596186,0.007944221152044833,0.007944221152044833,0.007926187174421818,0.007926187174421818,0.00878172106450957,0.00878172106450957,0.01052110171376817,0.01052110171376817,0.010053446933065759,0.010053446933065759,0.01097302815356401,0.01097302815356401,0.01097302815356401,0.01097302815356401,0.007354072467319318,0.007354072467319318,0.008571939697243503,0.008571939697243503,0.0103976890788677,0.0103976890788677
2020-08-06,0.000628266530004302,0.000628266530004302,-0.002783837341673357,-0.002783837341673357,-0.005461248748258632,-0.005461248748258632,-0.003641664586808352,-0.003641664586808352,-0.0032935145454019996,-0.0032935145454019996,-0.0026360800573277314,-0.0026360800573277314,-0.0005115701198213753,-0.0005115701198213753,-0.0029160642273461717,-0.0029160642273461717,-0.00506537632664353,-0.00506537632664353,-0.005495269288748375,-0.005495269288748375,0.00046223399869431674,0.00046223399869431674,8.099240036811073e-05,8.099240036811073e-05,8.099240036811073e-05,8.099240036811073e-05,0.0005070942726116192,0.0005070942726116192,0.00020971100021942616,0.00020971100021942616,-0.0013688308716979234,-0.0013688308716979234
2020-08-07,-0.0005423784770223331,-0.0005423784770223331,-0.00693908607918402,-0.00693908607918402,-0.006948823860044029,-0.006948823860044029,-0.00799905435582849,-0.00799905435582849,-0.007599411899999088,-0.007599411899999088,-0.009311291481768569,-0.009311291481768569,-0.007831405520325236,-0.007831405520325236,-0.01002595191648974,-0.01002595191648974,-0.009977633826482231,-0.009977633826482231,-0.01029927442345376,-0.01029927442345376,-0.01134939360697196,-0.01134939360697196,-0.011362337026024329,-0.011362337026024329,-0.011362337026024329,-0.011362337026024329,-0.0037447940103007794,-0.0037447940103007794,-0.010295686326799001,-0.010295686326799001,-0.009281239856472086,-0.009281239856472086
2020-08-10,-0.0009432247040237647,-0.0009432247040237647,0.00040724447658731016,0.00040724447658731016,0.0060093922434572376,0.0060093922434572376,0.004777925297526798,0.004777925297526798,0.002106191597933361,0.002106191597933361,0.00107169247101393,0.00107169247101393,-0.0004930730885796984,-0.0004930730885796984,0.0020777813899847124,0.0020777813899847124,-0.0006446651826934308,-0.0006446651826934308,-0.006783559907915198,-0.006783559907915198,0.00016320314644374667,0.00016320314644374667,-0.0010791129549587164,-0.0010791129549587164,-0.0010791129549587164,-0.0010791129549587164,0.0053445685183165954,0.0053445685183165954,-0.003870216728641799,-0.003870216728641799,-0.0037522241128310923,-0.0037522241128310923
2020-08-11,-0.008387337547977082,-0.008387337547977082,-0.01043098125158056,-0.01043098125158056,-0.011316100502204506,-0.011316100502204506,-0.013418515607328497,-0.013418515607328497,-0.004853130537821016,-0.004853130537821016,-0.009118969242673844,-0.009118969242673844,-0.012561214932922754,-0.012561214932922754,-0.005184102323738061,-0.005184102323738061,-0.007074211436406475,-0.007074211436406475,-0.012023761392338288,-0.012023761392338288,-0.011158095339793409,-0.011158095339793409,-0.012225183055882955,-0.012225183055882955,-0.012225183055882955,-0.012225183055882955,-0.011246142219762223,-0.011246142219762223,-0.012890584875066467,-0.012890584875066467,-0.010479823928412563,-0.010479823928412563
2020-08-12,0.00036667693482260975,-0.0024999999999999988,0.00046744785236846364,-0.0025,0.0027750703893358796,-0.0025,0.0006583105462825316,-0.0025,0.0036287979344677094,-0.0025,0.0007495919591999689,-0.0025,-0.0019701025612181957,-0.0025,-0.0019188661776533217,-0.0025,-0.005176817027646193,-0.0025,-0.0016456253878961442,-0.0025,-0.007673540805102706,-0.0025,-0.004846998289966533,-0.0024999999999999996,-0.004846998289966533,-0.0024999999999999996,-0.005723019418644571,-0.0025000000000000005,-0.0059409302857272635,-0.0025000000000000005,-0.00412226511096278,-0.0025000000000000005
2020-08-13,-0.004058650696183467,0.0,-0.012325786966822362,0.0,-0.008739352605711799,0.0,-0.005492735448054548,0.0,-0.00895492299484315,0.0,-0.005955646548769025,0.0,-0.006203377603798232,0.0,-0.00823830268128193,0.0,-0.011703814826150348,0.0,-0.010316557129797236,0.0,-0.0126112884904517,0.0,-0.005366406985155539,0.0,-0.005366406985155539,0.0,-0.012766812174552888,0.0,-0.010423840896258125,0.0,-0.004394206639456683,0.0
2020-08-14,0.008439007317329994,0.0,0.0054391510296528224,0.0,0.0004710100613217088,0.0,0.002865439358241607,0.0,0.006103005296191667,0.0,0.009226008909007998,0.0,0.012045897305771932,0.0,0.006390141071505562,0.0,0.009219325226262506,0.0,0.007999037401453128,0.0,0.009309380630378384,0.0,0.0041086246400260555,0.0,0.0041086246400260555,0.0,0.014370939380657288,0.0,0.013702268250733484,0.0,0.007924973493187444,0.0
2020-08-17,0.010098499104552378,0.007698499104552378,0.008128845279516971,0.005628845279516971,0.0040471600809214745,0.0015471600809214745,0.005772507394511766,0.0032725073945117657,0.007380214514508866,0.004880214514508865,0.009164441428859114,0.006664441428859113,0.008559202174525465,0.006059202174525465,0.010427696795503694,0.007927696795503694,0.007418210007984824,0.004918210007984824,0.004657756612410856,0.0021577566124108562,0.010197687675149093,0.007697687675149093,0.007268358706778981,0.004768358706778981,0.007268358706778981,0.004768358706778981,0.009858274429640712,0.007358274429640712,0.0048434552036007664,0.002343455203600766,0.005225945617158112,0.0027259456171581115
2020-08-18,-0.0041107882041154,-0.0041107882041154,-0.011576422767490914,-0.011576422767490914,-0.007575634872168687,-0.007575634872168687,-0.005468556619081999,-0.005468556619081999,-0.011543334580180954,-0.011543334580180954,-0.009942115902693968,-0.009942115902693968,-0.011744177409360436,-0.011744177409360436,-0.01368307726315552,-0.01368307726315552,-0.01745776354239739,-0.01745776354239739,-0.01552165776240345,-0.01552165776240345,-0.019855511858371068,-0.019855511858371068,-0.018187286531855213,-0.018187286531855213,-0.018187286531855213,-0.018187286531855213,-0.014582874512269473,-0.014582874512269473,-0.017214244910274127,-0.017214244910274127,-0.0169210669071587,-0.0169210669071587
2020-08-19,-0.009081672161842797,-0.0025,-0.008754631994386732,-0.0025,-0.009182239500693396,-0.0025,-0.006004312788184269,-0.0025,-0.013359125008383831,-0.0025,-0.008227647224558739,-0.0025,-0.012086773466037799,-0.0025,-0.015359379125339977,-0.0025,-0.019685649559106976,-0.0025,-0.02121556790414879,-0.0025,-0.029546149162975766,-0.0025,-0.02907874601792363,-0.0024999999999999996,-0.02907874601792363,-0.0024999999999999996,-0.02654949010535538,-0.0025000000000000005,-0.028114176067431846,-0.0025000000000000005,-0.02730131062767685,-0.0025000000000000005
2020-08-20,-0.04046457410289508,0.0,-0.04516990002530459,0.0,-0.041638570952718244,0.0,-0.04473571328736159,0.0,-0.04163747666157372,0.0,-0.04568090583970025,0.0,-0.04981360836752768,0.0,-0.048794802224844405,0.0,-0.05039078138539523,0.0,-0.05458389288954062,0.0,-0.05793423834487545,0.0,-0.05998129062223358,0.0,-0.05998129062223358,0.0,-0.061624506614309855,0.0,-0.06129976155833196,0.0,-0.06074952269263462,0.0
2020-08-21,0.01690265365447929,0.0,0.017806049887614774,0.0,0.01353829345846945,0.0,0.014209499953539834,0.0,0.016326379026601626,0.0,0.016781420372262025,0.0,0.019567046589572153,0.0,0.014536580344007633,0.0,0.019272780303539627,0.0,0.021942420771418426,0.0,0.02071997580559699,0.0,0.022098097534106555,0.0,0.022098097534106555,0.0,0.018553682132441445,0.0,0.026556827258115867,0.0,0.022156291639509898,0.0
2020-08-24,0.005373510517030915,0.0,0.012109040669951388,0.0,0.00828962810812533,0.0,0.005732812631917928,0.0,0.005253731929825889,0.0,0.0012974289300076605,0.0,0.0030146412434722773,0.0,0.007795449748905027,0.0,0.006471666073501144,0.0,0.008269069535990568,0.0,9.984389306686445e-05,0.0,0.0014571796390473088,0.0,0.0014571796390473088,0.0,-0.0008598588172783917,0.0,0.0009921884961175875,0.0,0.003229014723008389,0.0
2020-08-25,0.010846455570771811,0.0,0.003935517156748414,0.0,0.005237931363145602,0.0,0.0074488028033074145,0.0,0.0019376468151757532,0.0,0.006587357854861264,0.0,0.010801649684248267,0.0,0.0031039784467224215,0.0,0.007510825789062371,0.0,0.010042086407257724,0.0,0.011876385825457003,0.0,0.01243972323061591,0.0,0.01243972323061591,0.0,0.017674112629434437,0.0,0.016105165184102342,0.0,0.015715274313498017,0.0
2020-08-26,0.01114698154485111,0.0,0.015333452201694731,0.0,0.012117843897261634,0.0,0.00875895452667605,0.0,0.01616911827122681,0.0,0.010730675542336303,0.0,0.01283974193288221,0.0,0.015300696073716535,0.0,0.014794751705271093,0.0,0.01613234855479775,0.0,0.01728575410031581,0.0,0.017035457537886413,0.0,0.017035457537886413,0.0,0.004328200847548314,0.0,0.013977978541281548,0.0,0.011482770056207603,0.0
2020-08-27,-0.0005526388253157202,-0.0030526388253157193,0.002287886305102904,-0.0002121136948970959,-0.0017611545959500465,-0.004261154595950047,-0.0010058666410288188,-0.003505866641028819,0.001092473503783342,-0.0014075264962166581,0.0003076500321347467,-0.0021923499678652533,9.718104306931635e-05,-0.0024028189569306837,0.004138042821732857,0.0016380428217328568,-0.0005270560071274719,-0.003027056007127472,-0.0009122552277152558,-0.003412255227715256,0.0008988894343548333,-0.0016011105656451668,-0.002638263337227571,-0.005138263337227571,-0.002638263337227571,-0.005138263337227571,-0.0021636967433314117,-0.004663696743331412,-0.001863924142628452,-0.004363924142628452,-0.003847258728504949,-0.00634725872850495
2020-08-28,0.0025589754225181153,-0.002499999999999999,-0.008878808825660691,-0.0025,-0.0056395005210891315,-0.0025,-0.0016994379457297426,-0.0025,-0.0050867978671724,-0.0025,0.0005704313588149905,-0.0025,-0.0001292618635284292,-0.0025,-0.005244585149288295,-0.0025,-0.0022093849345565858,-0.0025,-0.0033394267277233247,-0.0025,-0.0031331171140252644,-0.0025,-0.004536970989987658,-0.0024999999999999996,-0.004536970989987658,-0.0024999999999999996,-0.009292621053019246,-0.0025000000000000005,-0.005806193270566083,-0.0025000000000000005,-0.007388444140286639,-0.0025000000000000005
2020-08-31,0.0021092104159061444,0.0,-0.0101499059947756,0.0,-0.002083836100275649,0.0,0.00322922343028792,0.0,-0.010441091799962866,0.0,-0.0015586841432675205,0.0,-0.0014522633234752339,0.0,-0.01071237721132965,0.0,-0.009954429890532914,0.0,-0.008676680583575045,0.0,-0.009742852577652318,0.0,-0.007291349092145173,0.0,-0.007291349092145173,0.0,-0.0010034764364779567,0.0,-0.007366034145792429,0.0,-0.007146354832134311,0.0
2020-09-01,0.0032338466163173473,0.0,0.007969874242157438,0.0,0.006078777767923028,0.0,0.0037901066435794945,0.0,0.006283195196485559,0.0,0.010076076273004116,0.0,0.007112515848533897,0.0,0.006283195196485559,0.0,0.003066797638776184,0.0,0.002708545216758648,0.0,0.00967202806908124,0.0,0.010302843576480446,0.0,0.010302843576480446,0.0,0.012816234016273876,0.0,0.010549368432909665,0.0,0.011212282859133043,0.0
2020-09-02,0.004064597677173055,0.001564597677173056,0.01116010544670997,0.008660105446709969,0.008292259653641738,0.005792259653641737,0.007052180416771409,0.0045521804167714085,0.0021187699891222936,-0.0003812300108777065,0.001672055856349323,-0.000827944143650677,-9.650029213046347e-05,-0.0025965002921304633,0.0021187699891222936,-0.0003812300108777065,0.00019929209449260862,-0.0023007079055073912,0.0023259970337849243,-0.00017400296621507575,-0.002539396295543217,-0.0050393962955432164,0.00022677120542793168,-0.0022732287945720683,0.00022677120542793168,-0.0022732287945720683,-0.0038876124703213335,-0.006387612470321333,-0.0026627471192635457,-0.005162747119263546,-0.00164584698005692,-0.00414584698005692
2020-09-03,0.005673375240886548,0.005673375240886548,0.004435646942956607,0.004435646942956607,0.003534947184037136,0.003534947184037136,0.0042155554722880795,0.0042155554722880795,0.009892989312131284,0.009892989312131284,0.006311532073603073,0.006311532073603073,0.0050092415653099145,0.0050092415653099145,0.009892989312131284,0.009892989312131284,0.008411372890889845,0.008411372890889845,0.005819749303614026,0.005819749303614026,0.006019728983531493,0.006019728983531493,0.004415398441688246,0.004415398441688246,0.004415398441688246,0.004415398441688246,-0.002049800809544544,-0.002049800809544544,0.0011965945195606602,0.0011965945195606602,0.0004580081995359094,0.0004580081995359094
2020-09-04,-4.364715396661169e-05,-4.364715396661169e-05,-0.0034946785713852683,-0.0034946785713852683,-0.0036857182955823747,-0.0036857182955823747,-0.002736126691999652,-0.002736126691999652,-0.007831074834904984,-0.007831074834904984,-0.003214829432064155,-0.003214829432064155,-0.005422501078529057,-0.005422501078529057,-0.007831074834904984,-0.007831074834904984,-0.0037891916325867828,-0.0037891916325867828,-0.002902312632656155,-0.002902312632656155,-0.0029339385047048583,-0.0029339385047048583,-0.0015976981058814265,-0.0015976981058814265,-0.0015976981058814265,-0.0015976981058814265,-0.002672002847740184,-0.002672002847740184,-0.0051351321505125926,-0.0051351321505125926,-0.0038182439277460907,-0.0038182439277460907
2020-09-07,-0.008270464618602749,-0.008270464618602749,-0.020197832639068262,-0.020197832639068262,-0.01662499444391695,-0.01662499444391695,-0.012776071847656379,-0.012776071847656379,-0.020536078993682906,-0.020536078993682906,-0.01062522246684116,-0.01062522246684116,-0.008507597564064107,-0.008507597564064107,-0.020536078993682906,-0.020536078993682906,-0.010877380088735742,-0.010877380088735742,-0.012517174197305813,-0.012517174197305813,-0.0058733324336259895,-0.0058733324336259895,-0.008863001296249132,-0.008863001296249132,-0.008863001296249132,-0.008863001296249132,-0.010847413649307391,-0.010847413649307391,-0.011192509384783222,-0.011192509384783222,-0.01241133763761096,-0.01241133763761096
2020-09-08,0.0011926405801103428,-0.0024999999999999996,0.014919541560933013,-0.0025,0.011299812442751888,-0.0025,0.007649375319620372,-0.0025,0.011485173665780824,-0.0025,0.004746861323035041,-0.0025,0.0037481771452994033,-0.0025,0.011485173665780824,-0.0025,0.007467923420980371,-0.0025,0.0076301756861418815,-0.0025,0.004836982904738351,-0.0025,0.00586353284594984,-0.0025,0.00586353284594984,-0.0025,0.003071001709127696,-0.0025,0.006509131738417518,-0.0025000000000000005,0.0056379031934220055,-0.0025
2020-09-09,0.004358602524806264,0.0,0.00015825262181988747,0.0,0.0006377512647677346,0.0,0.002656374403012146,0.0,-0.0003269422902723695,0.0,0.002562056606964535,0.0,0.0012013547277870294,0.0,-0.0003269422902723695,0.0,0.0031774912238940944,0.0,0.002933440646528303,0.0,0.002514098716846714,0.0,0.0026462946487928064,0.0,0.0026462946487928064,0.0,0.005809262904565061,0.0,0.003593433243245377,0.0,0.004120090305851226,0.0
2020-09-10,-0.0010599416603149408,0.0,-0.011544005637965994,0.0,-0.008716550846019359,0.0,-0.002167514360231349,0.0,-0.007939452462272345,0.0,-0.009282928180090586,0.0,-0.007704625966070211,0.0,-0.007939452462272345,0.0,-0.007684452811944046,0.0,-0.007916991227745787,0.0,-0.005384351850602299,0.0,-0.005972838728718586,0.0,-0.005972838728718586,0.0,-0.013532594695537204,0.0,-0.00978239435631594,0.0,-0.010413346108108651,0.0
2020-09-11,-0.007408080553204143,0.0,-0.0004792989014435361,0.0,4.448190770622905e-05,0.0,-0.001042578650697967,0.0,0.003815748753130344,0.0,0.0021767773913150103,0.0,0.00011013525325975795,0.0,0.003815748753130344,0.0,0.0006987200591877262,0.0,-0.0008570523671586985,0.0,0.001757778105788355,0.0,0.0019616164598075954,0.0,0.0019616164598075954,0.0,-0.0015550665401198535,0.0,0.0022489611564741867,0.0,0.00237290440787919,0.0
2020-09-14,0.014674116155916439,0.0,0.021531519881777105,0.0,0.016660603130727508,0.0,0.013891632220456751,0.0,0.013711935412124343,0.0,0.015087543304158534,0.0,0.013456403202493807,0.0,0.013711935412124343,0.0,0.012520189509762887,0.0,0.014921035586317521,0.0,0.016146264330870963,0.0,0.01902467347717715,0.0,0.01902467347717715,0.0,0.023601126188849998,0.0,0.0207587218819826,0.0,0.019331179188344694,0.0
2020-09-15,0.005852205156567257,0.003448359002721103,0.010253621010198234,0.007753621010198233,0.006000937333795149,0.003500937333795149,0.009676698664612944,0.007176698664612943,0.013025110311859956,0.010525110311859955,0.015038354448765844,0.012538354448765844,0.014033584047731187,0.011533584047731187,0.013025110311859956,0.010525110311859955,0.01422108782922002,0.011721087829220019,0.010837093238066855,0.008337093238066855,0.014446011004553396,0.011946011004553395,0.01175008950638626,0.009250089506386259,0.01175008950638626,0.009250089506386259,0.004045929149054851,0.001545929149054851,0.005847760998558979,0.0033477609985589785,0.005402978259742519,0.0029029782597425192
2020-09-16,0.002707345900232168,0.002707345900232168,0.006434126773900074,0.006434126773900074,0.004718032019845671,0.004718032019845671,0.0008955250714032751,0.0008955250714032751,0.008581808504768442,0.008581808504768442,0.0019334787249753276,0.0019334787249753276,0.0012782856208034385,0.0012782856208034385,0.008581808504768442,0.008581808504768442,0.006581906967857343,0.006581906967857343,0.005475401455873052,0.005475401455873052,0.009106167912447984,0.009106167912447984,0.007225333412860741,0.007225333412860741,0.007225333412860741,0.007225333412860741,0.0083741145659178,0.0083741145659178,0.010741718546358399,0.010741718546358399,0.008782387175913084,0.008782387175913084
2020-09-17,0.007480023714679893,0.007480023714679893,0.0033772515161474403,0.0033772515161474403,0.0028314925550888843,0.0028314925550888843,0.0035754680233496547,0.0035754680233496547,0.0037353593451752167,0.0037353593451752167,0.007181588550478146,0.007181588550478146,0.007219435278927655,0.007219435278927655,0.0037353593451752167,0.0037353593451752167,0.004013745248615752,0.004013745248615752,0.002683217226297638,0.002683217226297638,0.0019498765506337674,0.0019498765506337674,0.0010623877733034245,0.0010623877733034245,0.0010623877733034245,0.0010623877733034245,-0.004172303293283398,-0.004172303293283398,0.0010991040249960229,0.0010991040249960229,0.0029941963462917116,0.0029941963462917116
